"2-s2.0-68949111730",1
"2-s2.0-67649518162",1
"2-s2.0-67249149327",1
"2-s2.0-66449088566",1
"2-s2.0-64549139312",1
"2-s2.0-57849152510",1
"2-s2.0-70449579091",1
"2-s2.0-70449561009",1
"2-s2.0-70349345797",1
"2-s2.0-65249103275",1
"2-s2.0-68149171155",1
"2-s2.0-70350241151",1
"2-s2.0-64149093013",1
"2-s2.0-69249125840",1
"2-s2.0-68349155812",1
"2-s2.0-67649295201",1
"2-s2.0-65349155761",1
"2-s2.0-70350459689",1
"2-s2.0-64749116533",1
"2-s2.0-62649090535",1
"2-s2.0-73049100560",1
"2-s2.0-70350491995",1
"2-s2.0-67049097328",1
"2-s2.0-61649089049",1
"2-s2.0-74249123605",1
"2-s2.0-70349789520",1
"2-s2.0-73849123015",1
"2-s2.0-60349127610",1
"2-s2.0-69949128207",1
"2-s2.0-67449089567",1
"2-s2.0-65549118880",1
"2-s2.0-70350569850",1
"2-s2.0-67349151272",1
"2-s2.0-69249084433",1
"2-s2.0-70449561262",1
"2-s2.0-67349126600",1
"2-s2.0-61649124486",1
"2-s2.0-84862832872",1
"2-s2.0-57649183678",1
"2-s2.0-64149119951",1
"2-s2.0-69249161823",1
"2-s2.0-67650735594",1
"2-s2.0-67749140050",1
"2-s2.0-63449141127",1
"2-s2.0-68349128409",1
"2-s2.0-67650529075",1
"2-s2.0-67349235588",1
"2-s2.0-67649486864",1
"2-s2.0-65149102326",1
"2-s2.0-70350635635",1
"2-s2.0-65649097006",1
"2-s2.0-59349100041",1
"2-s2.0-71749086857",1
"2-s2.0-68349148130",1
"2-s2.0-58249110382",1
"2-s2.0-66249131017",1
"2-s2.0-70450252171",1
"2-s2.0-68449103579",1
"2-s2.0-67649921102",1
"2-s2.0-67650501838",1
"2-s2.0-69049115207",1
"2-s2.0-70449572543",1
"2-s2.0-70349623331",1
"2-s2.0-73149102072",1
"2-s2.0-65049089641",1
"2-s2.0-70349389461",1
"2-s2.0-69549097490",1
"2-s2.0-70350619878",1
"2-s2.0-67349256732",1
"2-s2.0-77950069377",1
"2-s2.0-59349089533",1
"2-s2.0-69749099125",1
"2-s2.0-70349306516",1
"2-s2.0-67649496310",1
"2-s2.0-67749129534",1
"2-s2.0-68149166137",1
"2-s2.0-68849086662",1
"2-s2.0-71949121182",1
"2-s2.0-65449188320",1
"2-s2.0-67349186315",1
"2-s2.0-65249154906",1
"2-s2.0-67349162139",1
"2-s2.0-70350132045",1
"2-s2.0-70149091487",1
"2-s2.0-59649110807",1
"2-s2.0-65549149667",1
"2-s2.0-68949156287",1
"2-s2.0-66449100624",1
"2-s2.0-67649295059",1
"2-s2.0-67649562976",1
"2-s2.0-70350647625",1
"2-s2.0-67249100301",1
"2-s2.0-65249086956",1
"2-s2.0-67650908925",1
"2-s2.0-77952187232",1
"2-s2.0-60449119508",1
"2-s2.0-66149187926",1
"2-s2.0-65549130043",1
"2-s2.0-71549148398",1
"2-s2.0-70449598049",1
"2-s2.0-67349265195",1
"2-s2.0-58949102061",1
"2-s2.0-58949102060",1
"2-s2.0-67650474946",1
"2-s2.0-68249151073",1
"2-s2.0-68249160767",1
"2-s2.0-67650553308",1
"2-s2.0-70349690414",1
"2-s2.0-59649099220",1
"2-s2.0-66749147351",1
"2-s2.0-65249164143",1
"2-s2.0-70749118275",1
"2-s2.0-65349129381",1
"2-s2.0-67650693753",1
"2-s2.0-70350074481",1
"2-s2.0-66549100875",1
"2-s2.0-62149100634",1
"2-s2.0-70349934816",1
"2-s2.0-61849104076",1
"2-s2.0-67749106407",1
"2-s2.0-65249104493",1
"2-s2.0-67650892432",1
"2-s2.0-66549107362",1
"2-s2.0-66149182663",1
"2-s2.0-70349385109",1
"2-s2.0-58149242578",1
"2-s2.0-59649124692",1
"2-s2.0-68149156759",1
"2-s2.0-68549123452",1
"2-s2.0-65249127441",1
"2-s2.0-73249139699",1
"2-s2.0-67349265603",1
"2-s2.0-67349090317",1
"2-s2.0-70349643144",1
"2-s2.0-68249120157",1
"2-s2.0-63549113929",1
"2-s2.0-73949100676",1
"2-s2.0-57649238384",1
"2-s2.0-70350608194",1
"2-s2.0-74349104233",1
"2-s2.0-58149481910",1
"2-s2.0-60649110425",1
"2-s2.0-70349656788",1
"2-s2.0-53849140069",1
"2-s2.0-59849109218",1
"2-s2.0-67650435785",1
"2-s2.0-74249104644",1
"2-s2.0-60449102615",1
"2-s2.0-65449166839",1
"2-s2.0-58949099335",1
"2-s2.0-66649131462",1
"2-s2.0-73849110085",1
"2-s2.0-70349634920",1
"2-s2.0-63749108515",1
"2-s2.0-58149494249",1
"2-s2.0-62549121579",1
"2-s2.0-70349303315",1
"2-s2.0-63849123030",1
"2-s2.0-67649764017",1
"2-s2.0-73549125481",1
"2-s2.0-70149089427",1
"2-s2.0-70349659714",1
"2-s2.0-67649232748",1
"2-s2.0-71949088752",1
"2-s2.0-67651211057",1
"2-s2.0-68149136910",1
"2-s2.0-62849092495",1
"2-s2.0-57749169048",1
"2-s2.0-70450172815",1
"2-s2.0-67649577252",1
"2-s2.0-67650083419",1
"2-s2.0-63449084428",1
"2-s2.0-84879790098",1
"2-s2.0-64449088959",1
"2-s2.0-61649106325",1
"2-s2.0-67651121596",1
"2-s2.0-70350632777",1
"2-s2.0-71449120701",1
"2-s2.0-67651251296",1
"2-s2.0-72749098116",1
"2-s2.0-73949092361",1
"2-s2.0-72849138366",1
"2-s2.0-68449088228",1
"2-s2.0-70350043594",1
"2-s2.0-68949113524",1
"2-s2.0-64349121308",1
"2-s2.0-65449162307",1
"2-s2.0-61549121090",1
"2-s2.0-67349220265",1
"2-s2.0-71549131018",1
"2-s2.0-71949116039",1
"2-s2.0-67649946005",1
"2-s2.0-70349923784",1
"2-s2.0-65249129124",1
"2-s2.0-70350494246",1
"2-s2.0-66849111726",1
"2-s2.0-65949107582",1
"2-s2.0-73849121084",1
"2-s2.0-70349321494",1
"2-s2.0-72949103896",1
"2-s2.0-58149460022",1
"2-s2.0-65249150138",1
"2-s2.0-69249096239",1
"2-s2.0-66049088692",1
"2-s2.0-72949086466",1
"2-s2.0-70349270773",1
"2-s2.0-72149088029",1
"2-s2.0-67049135998",1
"2-s2.0-77951520363",1
"2-s2.0-62249157730",1
"2-s2.0-69049107690",1
"2-s2.0-67649965915",1
"2-s2.0-63449140777",1
"2-s2.0-59849093641",1
"2-s2.0-71149091649",1
"2-s2.0-72849149514",1
"2-s2.0-58949083668",1
"2-s2.0-84862833370",1
"2-s2.0-70350490244",1
"2-s2.0-65449136267",1
"2-s2.0-65549084289",1
"2-s2.0-70549088146",1
"2-s2.0-70349112567",1
"2-s2.0-67349240889",1
"2-s2.0-72149133668",1
"2-s2.0-68849122621",1
"2-s2.0-66749140352",1
"2-s2.0-69249168037",1
"2-s2.0-70350074329",1
"2-s2.0-69549114314",1
"2-s2.0-71049121997",1
"2-s2.0-56949104969",1
"2-s2.0-65249126329",1
"2-s2.0-62249137827",1
"2-s2.0-77949990345",1
"2-s2.0-66749114866",1
"2-s2.0-67650245729",1
"2-s2.0-67349270911",1
"2-s2.0-77950923151",1
"2-s2.0-70349162057",1
"2-s2.0-67749120557",1
"2-s2.0-70349667160",1
"2-s2.0-70349684801",1
"2-s2.0-73549124578",1
"2-s2.0-66749091547",1
"2-s2.0-72949092531",1
"2-s2.0-61349095274",1
"2-s2.0-68149100945",1
"2-s2.0-58449127589",1
"2-s2.0-61449257358",1
"2-s2.0-65349088487",1
"2-s2.0-72849153375",1
"2-s2.0-77955727851",1
"2-s2.0-70349426050",1
"2-s2.0-71049191820",1
"2-s2.0-67349252347",1
"2-s2.0-79051470486",1
"2-s2.0-59649099089",1
"2-s2.0-68649094640",1
"2-s2.0-64149131210",1
"2-s2.0-70349446257",1
"2-s2.0-66549118690",1
"2-s2.0-72449122391",1
"2-s2.0-70350576268",1
"2-s2.0-67650496013",1
"2-s2.0-66449109122",1
"2-s2.0-77952731591",1
"2-s2.0-70349540138",1
"2-s2.0-57849096128",1
"2-s2.0-68349121500",1
"2-s2.0-68149156533",1
"2-s2.0-61849095725",1
"2-s2.0-61649104800",1
"2-s2.0-63449114880",1
"2-s2.0-70349740992",1
"2-s2.0-67049086599",1
"2-s2.0-71949097825",1
"2-s2.0-67349093941",1
"2-s2.0-70449525127",1
"2-s2.0-70749125025",1
"2-s2.0-65249116862",1
"2-s2.0-67650621828",1
"2-s2.0-71849083956",1
"2-s2.0-68349125426",1
"2-s2.0-67349101772",1
"2-s2.0-59349114314",1
"2-s2.0-67349268166",1
"2-s2.0-65649087199",1
"2-s2.0-84884093033",1
"2-s2.0-62249221294",1
"2-s2.0-72049097414",1
"2-s2.0-72049132325",1
"2-s2.0-68349095141",1
"2-s2.0-69949172824",1
"2-s2.0-67349106102",1
"2-s2.0-60449104043",1
"2-s2.0-73849095031",1
"2-s2.0-72049090905",1
"2-s2.0-62849095753",1
"2-s2.0-67449146902",1
"2-s2.0-67349144692",1
"2-s2.0-77953128005",1
"2-s2.0-72249092733",1
"2-s2.0-70349635822",1
"2-s2.0-69749099148",1
"2-s2.0-58149347797",1
"2-s2.0-68349101245",1
"2-s2.0-65649132313",1
"2-s2.0-60449085951",1
"2-s2.0-70349541008",1
"2-s2.0-58549092962",1
"2-s2.0-62649118628",1
"2-s2.0-67749091155",1
"2-s2.0-58149351335",1
"2-s2.0-73849147176",1
"2-s2.0-68249122366",1
"2-s2.0-61349101730",1
"2-s2.0-58049084774",1
"2-s2.0-71949099015",1
"2-s2.0-72249099019",1
"2-s2.0-70349731917",1
"2-s2.0-70449595620",1
"2-s2.0-63149087290",1
"2-s2.0-61349152916",1
"2-s2.0-77950018241",1
"2-s2.0-64349121091",1
"2-s2.0-70349503592",1
"2-s2.0-67650345428",1
"2-s2.0-71149084535",1
"2-s2.0-68749118345",1
"2-s2.0-70349443587",1
"2-s2.0-65249182054",1
"2-s2.0-70350131725",1
"2-s2.0-65449136014",1
"2-s2.0-69049102117",1
"2-s2.0-70349327944",1
"2-s2.0-67949120429",1
"2-s2.0-63449108125",1
"2-s2.0-70349862865",1
"2-s2.0-62849115997",1
"2-s2.0-68249127583",1
"2-s2.0-67649354032",1
"2-s2.0-71849118823",1
"2-s2.0-72049118719",1
"2-s2.0-64549118715",1
"2-s2.0-67749145794",1
"2-s2.0-60449085438",1
"2-s2.0-70349662188",1
"2-s2.0-72849144722",1
"2-s2.0-58949088468",1
"2-s2.0-60349108596",1
"2-s2.0-69549114834",1
"2-s2.0-63749084847",1
"2-s2.0-65249142832",1
"2-s2.0-67349172705",1
"2-s2.0-66149142203",1
"2-s2.0-70349092325",1
"2-s2.0-67650925074",1
"2-s2.0-68249096748",1
"2-s2.0-66449123352",1
"2-s2.0-85008008405",1
"2-s2.0-71949118680",1
"2-s2.0-67649406003",1
"2-s2.0-66849121559",1
"2-s2.0-70449565163",1
"2-s2.0-70350686491",1
"2-s2.0-70349503563",1
"2-s2.0-64349095619",1
"2-s2.0-71949102862",1
"2-s2.0-72949110662",1
"2-s2.0-70249094707",1
"2-s2.0-77956695151",1
"2-s2.0-67249132402",1
"2-s2.0-67649360272",1
"2-s2.0-58449092177",1
"2-s2.0-72649095888",1
"2-s2.0-70149121897",1
"2-s2.0-60449119708",1
"2-s2.0-67649105599",1
"2-s2.0-59349110463",1
"2-s2.0-61449131507",1
"2-s2.0-80455149877",1
"2-s2.0-67649921108",1
"2-s2.0-61449163088",1
"2-s2.0-65449175992",1
"2-s2.0-58549098608",1
"2-s2.0-63849233446",1
"2-s2.0-72949084410",1
"2-s2.0-71049178601",1
"2-s2.0-67349123346",1
"2-s2.0-59349117572",1
"2-s2.0-70449396946",1
"2-s2.0-58049202097",1
"2-s2.0-67649392274",1
"2-s2.0-66549125061",1
"2-s2.0-66749151906",1
"2-s2.0-67349199146",1
"2-s2.0-67650218762",1
"2-s2.0-61649097792",1
"2-s2.0-70549111133",1
"2-s2.0-67649761015",1
"2-s2.0-71749092548",1
"2-s2.0-67650480790",1
"2-s2.0-59249085492",1
"2-s2.0-67349185873",1
"2-s2.0-70450252906",1
"2-s2.0-71949097960",1
"2-s2.0-65749091024",1
"2-s2.0-65149083962",1
"2-s2.0-71049139031",1
"2-s2.0-68349130290",1
"2-s2.0-63749124793",1
"2-s2.0-67649232586",1
"2-s2.0-65749083909",1
"2-s2.0-70449706289",1
"2-s2.0-66249103335",1
"2-s2.0-70350100526",1
"2-s2.0-68249162203",1
"2-s2.0-68149129584",1
"2-s2.0-68949167286",1
"2-s2.0-61649123074",1
"2-s2.0-64049085062",1
"2-s2.0-67649185257",1
"2-s2.0-75749127659",1
"2-s2.0-67650236483",1
"2-s2.0-67650520862",1
"2-s2.0-63849133488",1
"2-s2.0-63749108933",1
"2-s2.0-70350118036",1
"2-s2.0-67649270492",1
"2-s2.0-67049172423",1
"2-s2.0-67349216767",1
"2-s2.0-62449244294",1
"2-s2.0-70349694380",1
"2-s2.0-59849112991",1
"2-s2.0-70349091352",1
"2-s2.0-66649102130",1
"2-s2.0-68349101329",1
"2-s2.0-67650563869",1
"2-s2.0-72949090996",1
"2-s2.0-70350596248",1
"2-s2.0-70249083005",1
"2-s2.0-67650587325",1
"2-s2.0-65349138228",1
"2-s2.0-67349192959",1
"2-s2.0-68249090508",1
"2-s2.0-67349261438",1
"2-s2.0-67949117058",1
"2-s2.0-67650730027",1
"2-s2.0-68249119681",1
"2-s2.0-51649111368",1
"2-s2.0-72749087269",1
"2-s2.0-67649173100",1
"2-s2.0-65449139881",1
"2-s2.0-72649087990",1
"2-s2.0-69749110602",1
"2-s2.0-55949111362",1
"2-s2.0-61349175177",1
"2-s2.0-69249221228",1
"2-s2.0-58149458886",1
"2-s2.0-65249124591",1
"2-s2.0-69549107604",1
"2-s2.0-67649274142",1
"2-s2.0-65449116057",1
"2-s2.0-67649703210",1
"2-s2.0-65249146554",1
"2-s2.0-67749101979",1
"2-s2.0-70350648834",1
"2-s2.0-65149101207",1
"2-s2.0-64749102718",1
"2-s2.0-73949148558",1
"2-s2.0-63449101302",1
"2-s2.0-59649099424",1
"2-s2.0-65849100458",1
"2-s2.0-61649116612",1
"2-s2.0-58949101445",1
"2-s2.0-69849087725",1
"2-s2.0-67349095754",1
"2-s2.0-76049100050",1
"2-s2.0-67650739774",1
"2-s2.0-59349084178",1
"2-s2.0-67650504965",1
"2-s2.0-58449121439",1
"2-s2.0-65549112159",1
"2-s2.0-84862833048",1
"2-s2.0-68749100601",1
"2-s2.0-59949085603",1
"2-s2.0-72049125337",1
"2-s2.0-70349981175",1
"2-s2.0-58049181011",1
"2-s2.0-66349125024",1
"2-s2.0-66149123735",1
"2-s2.0-69949185465",1
"2-s2.0-66349135886",1
"2-s2.0-59349101001",1
"2-s2.0-68249159701",1
"2-s2.0-67649342389",1
"2-s2.0-62549086589",1
"2-s2.0-65749096483",1
"2-s2.0-67349115691",1
"2-s2.0-70349648618",1
"2-s2.0-66549114708",1
"2-s2.0-54849411033",1
"2-s2.0-65649101958",1
"2-s2.0-68749099453",1
"2-s2.0-70349329552",1
"2-s2.0-58249102076",1
"2-s2.0-57249094094",1
"2-s2.0-70149121043",1
"2-s2.0-59349105695",1
"2-s2.0-58349117534",1
"2-s2.0-70349664556",1
"2-s2.0-60349124797",1
"2-s2.0-70349139649",1
"2-s2.0-71849118564",1
"2-s2.0-71849102739",1
"2-s2.0-70349315459",1
"2-s2.0-70349327951",1
"2-s2.0-70450227214",1
"2-s2.0-66149088545",1
"2-s2.0-64549132437",1
"2-s2.0-84865219203",1
"2-s2.0-70349814236",1
"2-s2.0-69049085666",1
"2-s2.0-70349445264",1
"2-s2.0-57749203359",1
"2-s2.0-70350394842",1
"2-s2.0-67349149603",1
"2-s2.0-66649121072",1
"2-s2.0-71149088288",1
"2-s2.0-68749091091",1
"2-s2.0-70349873844",1
"2-s2.0-67650459463",1
"2-s2.0-58949088435",1
"2-s2.0-57049165962",1
"2-s2.0-72649084969",1
"2-s2.0-70349693970",1
"2-s2.0-67349157027",1
"2-s2.0-67349249842",1
"2-s2.0-70349090086",1
"2-s2.0-72049105066",1
"2-s2.0-66149151035",1
"2-s2.0-58849141703",1
"2-s2.0-62549146706",1
"2-s2.0-66149190336",1
"2-s2.0-61849083750",1
"2-s2.0-70349863068",1
"2-s2.0-60849133000",1
"2-s2.0-68149101179",1
"2-s2.0-65549091424",1
"2-s2.0-61349113311",1
"2-s2.0-72149110397",1
"2-s2.0-65549149069",1
"2-s2.0-70149102912",1
"2-s2.0-67549145283",1
"2-s2.0-70349671464",1
"2-s2.0-67349139621",1
"2-s2.0-70449356163",1
"2-s2.0-68649114285",1
"2-s2.0-62549129442",1
"2-s2.0-63249112019",1
"2-s2.0-73049097258",1
"2-s2.0-64149102103",1
"2-s2.0-70349915712",1
"2-s2.0-66749141560",1
"2-s2.0-70350066151",1
"2-s2.0-70449133497",1
"2-s2.0-67349142049",1
"2-s2.0-62149098555",1
"2-s2.0-65449179926",1
"2-s2.0-70149100381",1
"2-s2.0-65449135464",1
"2-s2.0-58549089160",1
"2-s2.0-68249137196",1
"2-s2.0-65149106441",1
"2-s2.0-61849180894",1
"2-s2.0-67649910139",1
"2-s2.0-70849132924",1
"2-s2.0-69549113066",1
"2-s2.0-59149085008",1
"2-s2.0-65949093749",1
"2-s2.0-70349526350",1
"2-s2.0-71949084034",1
"2-s2.0-72449143779",1
