"26966",0,3.547169811320755,"Journal of Photochemistry and Photobiology A: Chemistry"
"17366",0,3.5142857142857142,"IEEE Transactions on Microwave Theory and Techniques"
"13300154702",0,3.5118110236220472,"Applied Physics Express"
"26656",0,3.5,"Journal of Internal Medicine"
"14902",0,3.5,"International Journal of Psychophysiology"
"4000149101",0,3.5,"Nanomedicine: Nanotechnology, Biology, and Medicine"
"21576",0,3.5,"Nonlinear Dynamics"
"19700182758",0,3.5,"Nature communications"
"21100197181",0,3.5,"NPG Asia Materials"
"25915",0,3.466666666666667,"Journal of Polymer Science, Part B: Polymer Physics"
"25901",0,3.3508771929824563,"Journal of Polymer Science, Part A: Polymer Chemistry"
"25853",0,3.3333333333333335,"European Journal of Organic Chemistry"
"11300153721",0,3.230769230769231,"Science signaling"
"110040",0,3.0677966101694913,"Nanotechnology"
"26053",0,3.066666666666667,"IEEE Transactions on Industrial Electronics"
"25939",0,3.0434782608695654,"Macromolecular rapid communications"
"29150",0,3.021276595744681,"Physical review letters"
"29587",0,3.0,"Journal of Propulsion and Power"
"61490",0,3.0,"Biosystems Engineering"
"21100204111",0,3.0,"Smart Innovation, Systems and Technologies"
"19019",0,3.0,"Plant and Cell Physiology"
"25347",0,3.0,"Chaos, Solitons and Fractals"
"20972",0,3.0,"Journal of Materials Processing Technology"
"26430",0,3.0,"SIAM Review"
"26584",0,3.0,"Chemical Physics"
"21100203119",0,3.0,"International Journal of Bio-Inspired Computation"
"26052",0,2.9464285714285716,"IEEE Transactions on Electron Devices"
"10400153302",0,2.8983050847457625,"Physica Status Solidi - Rapid Research Letters"
"26055",0,2.875,"IEEE Transactions on Power Electronics"
"25180",0,2.864406779661017,"Electrochemistry Communications"
"13333",0,2.8214285714285716,"Solar Energy"
"18063",0,2.7925925925925927,"Journal of Power Sources"
"21100296236",0,2.7142857142857144,"Green"
"12863",0,2.689655172413793,"Optics Letters"
"21444",0,2.6818181818181817,"Polymer (United Kingdom)"
"4800156201",0,2.68,"Chemistry - An Asian Journal"
"26530",0,2.6666666666666665,"Chinese Journal of Organic Chemistry"
"19700186877",0,2.6666666666666665,"International Journal of Digital Content Technology and its Applications"
"24004",0,2.6666666666666665,"Physiological Reviews"
"15378",0,2.6666666666666665,"Current Opinion in Solid State and Materials Science"
"20315",0,2.625,"Nature Reviews Molecular Cell Biology"
"26023",0,2.6166666666666667,"IEEE Journal on Selected Topics in Quantum Electronics"
"28132",0,2.6052631578947367,"Journal of Applied Physics"
"26423",0,2.6,"Organometallics"
"21221",0,2.5714285714285716,"MRS Bulletin"
"144861",0,2.5714285714285716,"Journal of Industrial and Engineering Chemistry"
"26987",0,2.5384615384615383,"Langmuir"
"25181",0,2.509433962264151,"Electrochimica Acta"
"26020",0,2.5,"Digest of Technical Papers - IEEE International Solid-State Circuits Conference"
"29112",0,2.5,"Photonics and Nanostructures - Fundamentals and Applications"
"20663",0,2.5,"Current Drug Metabolism"
"15610",0,2.5,"Extremophiles"
"18525",0,2.5,"Developmental cell"
"21167",0,2.5,"Pharmacogenomics"
"17500155020",0,2.4285714285714284,"Nano Research"
"16325",0,2.4,"Advanced Powder Technology"
"17280",0,2.3972602739726026,"IEEE MTT-S International Microwave Symposium Digest"
"4700152486",0,2.3333333333333335,"Plasmonics"
"9500153930",0,2.3333333333333335,"IEEE Transactions on Circuits and Systems II: Express Briefs"
"25170",0,2.3333333333333335,"Applied Mathematics and Computation"
"24803",0,2.3333333333333335,"Monatshefte fur Chemie"
"24061",0,2.3333333333333335,"Journal of Raman Spectroscopy"
"25879",0,2.3333333333333335,"International journal of molecular sciences"
"22230",0,2.3333333333333335,"Advances in Ecological Research"
"20682",0,2.3333333333333335,"Current pharmaceutical design"
"19900193578",0,2.310344827586207,"IEEE Journal of Photovoltaics"
"21121",0,2.301470588235294,"Proceedings of the National Academy of Sciences of the United States of America"
"26717",0,2.268292682926829,"Microelectronics Reliability"
"18017",0,2.25,"Neuropsychopharmacology"
"26004",0,2.25,"IEEE Circuits and Systems Magazine"
"26970",0,2.2264150943396226,"Journal of Physical Chemistry B"
"19700175115",0,2.2222222222222223,"Frontiers in Systems Neuroscience"
"5400152713",0,2.2,"IET Generation, Transmission and Distribution"
"17339",0,2.2,"IEEE Transactions on Automatic Control"
"21677",0,2.2,"American Journal of Human Genetics"
"17399",0,2.2,"Current opinion in chemical biology"
"28801",0,2.1714285714285713,"Applied Energy"
"9500154104",0,2.1666666666666665,"Journal of Nanophotonics"
"19600164700",0,2.1666666666666665,"Journal of Chemical Sciences"
"21100199812",0,2.1666666666666665,"Frontiers in Neuroscience"
"28065",0,2.1666666666666665,"Applied Mathematical Modelling"
"19700186823",0,2.15,"International Journal of Microwave and Wireless Technologies"
"3200147828",0,2.1363636363636362,"Small"
"25264",0,2.108695652173913,"Inorganic Chemistry"
"23418",0,2.0526315789473686,"Chemistry Letters"
"25256",0,2.0526315789473686,"European Journal of Inorganic Chemistry"
"28379",0,2.0476190476190474,"Scripta Materialia"
"19200156944",0,2.03125,"International Journal of Electrochemical Science"
"25283",0,2.0,"Journal of Fluorine Chemistry"
"22486",0,2.0,"R and D Management"
"29364",0,2.0,"Energy and Fuels"
"17829",0,2.0,"Mechanics Research Communications"
"16765",0,2.0,"Journal of Neuroscience Methods"
"25942",0,2.0,"Dynamics of Continuous, Discrete and Impulsive Systems Series B: Applications and Algorithms"
"22679",0,2.0,"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS"
"5400152706",0,2.0,"Nanotoxicology"
"5400152708",0,2.0,"Laser Physics Letters"
"65469",0,2.0,"Digest of Papers - IEEE Radio Frequency Integrated Circuits Symposium"
"24899",0,2.0,"Photodermatology Photoimmunology and Photomedicine"
"11000153739",0,2.0,"SPE Production and Operations"
"18158",0,2.0,"Computer Methods in Applied Mechanics and Engineering"
"13900154734",0,2.0,"Journal of the Taiwan Institute of Chemical Engineers"
"19584",0,2.0,"Annual Review of Public Health"
"16829",0,2.0,"Biochimica et Biophysica Acta - General Subjects"
"4700152228",0,2.0,"Molecular systems biology"
"26844",0,2.0,"Estuarine, Coastal and Shelf Science"
"20931",0,2.0,"Microscopy and Microanalysis"
"23138",0,2.0,"Current Opinion in Cardiology"
"19700174677",0,2.0,"Science translational medicine"
"15574",0,2.0,"Information Systems Research"
"19700173247",0,2.0,"Advances in Optical Technologies"
"17700156701",0,2.0,"Environmental Progress and Sustainable Energy"
"17436",0,2.0,"Nature Neuroscience"
"21100200806",0,2.0,"BMC Proceedings"
"19479",0,2.0,"Annual Review of Pharmacology and Toxicology"
"12509",0,2.0,"Journal of Integrated Design and Process Science"
"18300156728",0,2.0,"IEEE Transactions on Services Computing"
"26969",0,2.0,"Journal of Physical Chemistry A"
"18002",0,2.0,"Functional Ecology"
"10900153316",0,2.0,"IEEE International Conference on Industrial Informatics (INDIN)"
"14599",0,2.0,"Ecology letters"
"21100286862",0,2.0,"Advances in Natural Sciences: Nanoscience and Nanotechnology"
"13768",0,2.0,"BioScience"
"65737",0,2.0,"ACM/SIGDA International Symposium on Field Programmable Gate Arrays - FPGA"
"23602",0,2.0,"BMC Medical Informatics and Decision Making"
"17467",0,2.0,"Neurobiology of Learning and Memory"
"13579",0,2.0,"Data Mining and Knowledge Discovery"
"5300152234",0,2.0,"Journal of the Iranian Chemical Society"
"29203",0,2.0,"Physics in Medicine and Biology"
"34587",0,2.0,"International Journal of Polymeric Materials and Polymeric Biomaterials"
"19300157022",0,2.0,"Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability"
"17600155011",0,2.0,"Molecular Plant"
"21916",0,2.0,"Telecommunication Systems"
"4700152290",0,2.0,"Bioinspiration and Biomimetics"
"21754",0,2.0,"Annals of the New York Academy of Sciences"
"33918",0,2.0,"Current Anthropology"
"19700166902",0,2.0,"Wiley Interdisciplinary Reviews: Nanomedicine and Nanobiotechnology"
"19900191891",0,2.0,"Nanoscience and Nanotechnology - Asia"
"26586",0,1.9714285714285715,"Chemical Physics Letters"
"5800179580",0,1.9698795180722892,"Physica Status Solidi (A) Applications and Materials Science"
"25937",0,1.96875,"Macromolecular Chemistry and Physics"
"15537",0,1.9545454545454546,"Current biology : CB"
"29047",0,1.9523809523809523,"New Journal of Physics"
"15579",0,1.9230769230769231,"Current Opinion in Biotechnology"
"26022",0,1.9166666666666667,"IEEE Journal of Quantum Electronics"
"17295",0,1.9090909090909092,"IEEE Microwave and Wireless Components Letters"
"12116",0,1.9047619047619047,"IEEE Photonics Technology Letters"
"9500154039",0,1.903225806451613,"Journal of Electroanalytical Chemistry"
"19900191347",0,1.8888888888888888,"Science of Advanced Materials"
"24918",0,1.8863636363636365,"Electronics Letters"
"5700165208",0,1.8666666666666667,"Journal of Physics A: Mathematical and Theoretical"
"27542",0,1.8571428571428572,"European Physical Journal B"
"5100155074",0,1.8333333333333333,"Journal of Chemical Theory and Computation"
"28134",0,1.8275862068965518,"The Journal of chemical physics"
"23522",0,1.8275862068965518,"Electrochemical and Solid-State Letters"
"16594",0,1.8235294117647058,"The Plant cell"
"24672",0,1.8,"Crystal Growth and Design"
"12352",0,1.8,"Optics Communications"
"24267",0,1.8,"The British journal of dermatology"
"27569",0,1.7884615384615385,"Renewable Energy"
"17978",0,1.7857142857142858,"Neuron"
"17495",0,1.7826086956521738,"NeuroImage"
"27206",0,1.7826086956521738,"Solid-State Electronics"
"25199",0,1.7826086956521738,"Journal of Solid State Electrochemistry"
"27567",0,1.7586206896551724,"Renewable and Sustainable Energy Reviews"
"17300154988",0,1.75,"BioData Mining"
"16721",0,1.75,"Annual Review of Plant Biology"
"26444",0,1.75,"Polymer Degradation and Stability"
"23345",0,1.75,"Bulletin of the Chemical Society of Japan"
"26874",0,1.75,"Building and Environment"
"21100201986",0,1.75,"Interface Focus"
"19700200841",0,1.75,"International Journal of Advancements in Computing Technology"
"18555",0,1.7272727272727273,"Journal of Cell Biology"
"12313",0,1.7142857142857142,"Optical and Quantum Electronics"
"19700182027",0,1.7142857142857142,"Functional Materials Letters"
"29148",0,1.7019230769230769,"Physical review. E, Statistical, nonlinear, and soft matter physics"
"26514",0,1.7,"Tetrahedron Letters"
"31003",0,1.7,"Conference Proceedings - IEEE Applied Power Electronics Conference and Exposition - APEC"
"29784",0,1.7,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences"
"25854",0,1.7,"European Polymer Journal"
"19700186893",0,1.6666666666666667,"Journal of Convergence Information Technology"
"14398",0,1.6666666666666667,"International Journal of Solids and Structures"
"4000151808",0,1.6666666666666667,"PLoS genetics"
"19700202601",0,1.6666666666666667,"International Review on Modelling and Simulations"
"26738",0,1.6666666666666667,"Microsystem Technologies"
"27959",0,1.6666666666666667,"Journal of the Franklin Institute"
"17159",0,1.6666666666666667,"Textile Research Journal"
"12341",0,1.6666666666666667,"Journal of the Optical Society of America B: Optical Physics"
"17924",0,1.6666666666666667,"Current Opinion in Plant Biology"
"22101",0,1.6666666666666667,"European journal of human genetics : EJHG"
"28596",0,1.6538461538461537,"Journal of Vacuum Science and Technology A: Vacuum, Surfaces and Films"
"18375",0,1.647887323943662,"Synthetic Metals"
"15563",0,1.625,"Review of Scientific Instruments"
"24530",0,1.625,"Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy"
"62932",0,1.6153846153846154,"Energies"
"13609",0,1.6,"Korean Journal of Chemical Engineering"
"28564",0,1.6,"Journal of Physics and Chemistry of Solids"
"14308",0,1.6,"Biological Psychiatry"
"17809",0,1.6,"Trends in Plant Science"
"24703",0,1.591503267973856,"Journal of Crystal Growth"
"27430",0,1.58,"Chaos (Woodbury, N.Y.)"
"25806",0,1.5739130434782609,"Carbon"
"27477",0,1.562043795620438,"Current Applied Physics"
"13300154705",0,1.5555555555555556,"Electronic Materials Letters"
"130039",0,1.5466666666666666,"CrystEngComm"
"24769",0,1.5454545454545454,"Materials Today"
"23773",0,1.5384615384615385,"Wuli Huaxue Xuebao/ Acta Physico - Chimica Sinica"
"16612",0,1.5333333333333334,"The Plant journal : for cell and molecular biology"
"76627",0,1.5294117647058822,"Materials"
"5200152801",0,1.525,"Nanoscale Research Letters"
"9500153949",0,1.5238095238095237,"Dalton transactions (Cambridge, England : 2003)"
"17800",0,1.5238095238095237,"Materials Chemistry and Physics"
"12318",0,1.5217391304347827,"Optical Materials"
"29685",0,1.5185185185185186,"Guangdianzi Jiguang/Journal of Optoelectronics Laser"
"5600152809",0,1.5,"IET Renewable Power Generation"
"21100201772",0,1.5,"Physical Review X"
"24158",0,1.5,"Journal of Chemical and Engineering Data"
"17900156715",0,1.5,"IEEE Communications Surveys and Tutorials"
"25548",0,1.5,"Signal Processing"
"13664",0,1.5,"Journal of Adhesion Science and Technology"
"26049",0,1.5,"IEEE Transactions on Device and Materials Reliability"
"26048",0,1.5,"IEEE Transactions on Consumer Electronics"
"25897",0,1.5,"Journal of Organometallic Chemistry"
"14816",0,1.5,"Trends in Biochemical Sciences"
"19257",0,1.5,"Journal of Plant Physiology"
"18406",0,1.5,"Biochimica et Biophysica Acta - Biomembranes"
"26983",0,1.5,"Journal of Thermal Analysis and Calorimetry"
"13787",0,1.5,"Journal of Thermal Spray Technology"
"97382",0,1.5,"Jiaotong Yunshu Gongcheng Xuebao/Journal of Traffic and Transportation Engineering"
"27029",0,1.5,"Applied Physics B: Lasers and Optics"
"24486",0,1.5,"Lithos"
"21318",0,1.5,"Nature Reviews Immunology"
"17486",0,1.5,"Neurochemistry International"
"12998",0,1.5,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control"
"26061",0,1.5,"Endocrinology"
"19357",0,1.5,"Molecular Breeding"
"19700175166",0,1.5,"Frontiers in Behavioral Neuroscience"
"17249",0,1.5,"IEEE Communications Magazine"
"18606",0,1.5,"Molecular Cell"
"29140",0,1.484375,"Physica Status Solidi (B) Basic Research"
"100147018",0,1.4705882352941178,"Proceedings of the International Symposium on Power Semiconductor Devices and ICs"
"29115",0,1.4661016949152543,"Physica A: Statistical Mechanics and its Applications"
"26811",0,1.4545454545454546,"Computer Networks"
"22214",0,1.4545454545454546,"Genome Research"
"28570",0,1.4466019417475728,"Journal of Physics D: Applied Physics"
"18503",0,1.4444444444444444,"Current opinion in cell biology"
"12347",0,1.4352617079889807,"Thin Solid Films"
"16867",0,1.411764705882353,"Biochemistry"
"26950",0,1.4074074074074074,"Journal of Colloid and Interface Science"
"6100153023",0,1.4,"IET Microwaves, Antennas and Propagation"
"24824",0,1.4,"New Journal of Chemistry"
"20600195636",0,1.4,"European Solid-State Device Research Conference"
"13683",0,1.4,"Computer Communication Review"
"19066",0,1.4,"Trends in Cell Biology"
"12346",0,1.4,"Optics and Laser Technology"
"28583",0,1.4,"Acta Materialia"
"144912",0,1.4,"IEEE Transactions on Industrial Informatics"
"29372",0,1.3888888888888888,"Energy Conversion and Management"
"700147302",0,1.3888888888888888,"IEEE International Reliability Physics Symposium Proceedings"
"19600162011",0,1.3846153846153846,"Science China Chemistry"
"19761",0,1.3846153846153846,"International Journal of Systematic and Evolutionary Microbiology"
"11200153521",0,1.3703703703703705,"Faguang Xuebao/Chinese Journal of Luminescence"
"145581",0,1.35,"International Journal of Photoenergy"
"18931",0,1.3333333333333333,"IEEE Transactions on Communications"
"12957",0,1.3333333333333333,"IEEE Transactions on Systems, Man and Cybernetics Part C: Applications and Reviews"
"17296",0,1.3333333333333333,"IEEE Microwave Magazine"
"23063",0,1.3333333333333333,"Circulation Research"
"14538",0,1.3333333333333333,"Developmental Dynamics"
"25219",0,1.3333333333333333,"Toxicology"
"144604",0,1.3333333333333333,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences"
"19700187706",0,1.3333333333333333,"Research Journal of Applied Sciences, Engineering and Technology"
"18219",0,1.3333333333333333,"Oil and Gas Science and Technology"
"24064",0,1.3333333333333333,"Journal of Supercritical Fluids"
"15991",0,1.3333333333333333,"Journal of Pathology"
"15359",0,1.3333333333333333,"Trends in Cognitive Sciences"
"16339",0,1.3333333333333333,"Metabolic Engineering"
"700147018",0,1.3333333333333333,"Proceedings of the International Symposium on Low Power Electronics and Design"
"20308",0,1.3333333333333333,"Ecology"
"19700177043",0,1.3333333333333333,"Proceedings of the International Conference on Optimisation of Electrical and Electronic Equipment, OPTIM"
"24046",0,1.3333333333333333,"Seminars in Cancer Biology"
"6400153166",0,1.3333333333333333,"Optoelectronics Letters"
"19700194012",0,1.3333333333333333,"Journal of Renewable and Sustainable Energy"
"22126",0,1.3333333333333333,"Genes and Development"
"144868",0,1.3333333333333333,"IEEE International Integrated Reliability Workshop Final Report"
"120079",0,1.3333333333333333,"Annual IEEE Semiconductor Thermal Measurement and Management Symposium"
"27027",0,1.3255813953488371,"Applied Physics A: Materials Science and Processing"
"4000151810",0,1.3150684931506849,"PLoS computational biology"
"25169",0,1.3101265822784811,"Journal of the Electrochemical Society"
"12337",0,1.3043478260869565,"International Journal of Bifurcation and Chaos"
"13174",0,1.2857142857142858,"BioEssays"
"4000151907",0,1.2857142857142858,"Journal of the Royal Society, Interface / the Royal Society"
"25326",0,1.2857142857142858,"Solid State Sciences"
"21100329308",0,1.2666666666666666,"Journal of Vacuum Science and Technology B: Nanotechnology and Microelectronics"
"11300153732",0,1.25,"Nano"
"14456",0,1.25,"Polymer International"
"16689",0,1.25,"Journal of Comparative Neurology"
"23916",0,1.25,"Environmental pollution (Barking, Essex : 1987)"
"19700182042",0,1.25,"Energy Education Science and Technology Part A: Energy Science and Research"
"19800188069",0,1.25,"Journal of Laser Micro Nanoengineering"
"21100197515",0,1.25,"International Conference on Control, Automation and Systems"
"21970",0,1.25,"Theoretical Chemistry Accounts"
"24057",0,1.25,"Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities"
"6100153018",0,1.25,"Cell Stem Cell"
"28697",0,1.2328767123287672,"Materials Letters"
"27191",0,1.2236842105263157,"Semiconductor Science and Technology"
"21162",0,1.2222222222222223,"Journal of Materials Science"
"21727",0,1.2162162162162162,"BMC genomics"
"16764",0,1.2142857142857142,"The Journal of neuroscience : the official journal of the Society for Neuroscience"
"24709",0,1.2,"Materials Research Bulletin"
"24176",0,1.2,"Journal of Computational Chemistry"
"19167",0,1.2,"Journal of Cleaner Production"
"26989",0,1.2,"Microporous and Mesoporous Materials"
"21188",0,1.2,"Journal of Sol-Gel Science and Technology"
"25823",0,1.2,"Complexity"
"29121",0,1.1904761904761905,"Physica E: Low-Dimensional Systems and Nanostructures"
"11500153404",0,1.1896551724137931,"Chinese Physics B"
"26620",0,1.1818181818181819,"Journal of Electronic Materials"
"28983",0,1.1781609195402298,"Applied Surface Science"
"21100206268",0,1.173913043478261,"Journal of Photonics for Energy"
"17812",0,1.169811320754717,"Materials Science and Engineering B: Solid-State Materials for Advanced Technology"
"27999",0,1.1666666666666667,"Chinese Journal of Chemical Physics"
"19618",0,1.1666666666666667,"Applied and Environmental Microbiology"
"19400157124",0,1.1666666666666667,"International Journal of Physical Sciences"
"14704",0,1.1666666666666667,"Technological Forecasting and Social Change"
"28547",0,1.1578947368421053,"Journal of Non-Crystalline Solids"
"12325",0,1.1452991452991452,"Journal of Alloys and Compounds"
"17971",0,1.1428571428571428,"IEEE/ACM transactions on computational biology and bioinformatics"
"23911",0,1.1428571428571428,"Analytica Chimica Acta"
"19900193962",0,1.1428571428571428,"AIP Advances"
"22080",0,1.1428571428571428,"Current Opinion in Genetics and Development"
"29544",0,1.1428571428571428,"Journal of Animal Ecology"
"23450",0,1.1428571428571428,"Chinese Journal of Chemistry"
"23915",0,1.1363636363636365,"Analytical chemistry"
"24807",0,1.1304347826086956,"Neurocomputing"
"16044",0,1.125,"Electric Power Systems Research"
"12548",0,1.1153846153846154,"Wuli Xuebao/Acta Physica Sinica"
"14204",0,1.1111111111111112,"Nucleic acids research"
"13688",0,1.1111111111111112,"Applied Thermal Engineering"
"144872",0,1.1071428571428572,"Technical Digest - IEEE Compound Semiconductor Integrated Circuit Symposium, CSIC"
"13853",0,1.1,"Reliability Engineering and System Safety"
"4800152303",0,1.1,"Acta Chimica Sinica"
"20941",0,1.1,"Ultramicroscopy"
"28567",0,1.0909090909090908,"Journal of Physics Condensed Matter"
"16377",0,1.0833333333333333,"Catalysis Today"
"20540",0,1.0833333333333333,"Composites Part A: Applied Science and Manufacturing"
"145691",0,1.0740740740740742,"Soft Matter"
"28117",0,1.0625,"Japanese Journal of Applied Physics"
"26696",0,1.0625,"Microelectronic Engineering"
"18556",0,1.0454545454545454,"Journal of Cell Science"
"15437",0,1.0277777777777777,"Biosensors and Bioelectronics"
"145755",0,1.0,"Proceedings of the Annual Hawaii International Conference on System Sciences"
"11700154323",0,1.0,"Image Analysis and Stereology"
"145117",0,1.0,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI"
"22716",0,1.0,"Australian Journal of Chemistry"
"17382",0,1.0,"Molecular Psychiatry"
"21100199777",0,1.0,"IEEE Transactions on Components, Packaging and Manufacturing Technology"
"21100215107",0,1.0,"Frontiers in Physiology"
"26026",0,1.0,"IEEE Transactions on Applied Superconductivity"
"12946",0,1.0,"Applied Acoustics"
"12493",0,1.0,"Acta Oecologica"
"29581",0,1.0,"Journal of computational biology : a journal of computational molecular cell biology"
"15440",0,1.0,"Dialogues in Clinical Neuroscience"
"29589",0,1.0,"Journal of Spacecraft and Rockets"
"25943",0,1.0,"Macromolecular Symposia"
"11700154336",0,1.0,"Journal of Computer Science"
"145326",0,1.0,"International Journal of Information Security"
"26490",0,1.0,"Waste management (New York, N.Y.)"
"19708",0,1.0,"FEMS microbiology reviews"
"16718",0,1.0,"Frequenz"
"22701",0,1.0,"Applied Organometallic Chemistry"
"16246",0,1.0,"Journal of Alzheimer's Disease"
"16711",0,1.0,"Annals of botany"
"11200153565",0,1.0,"Pigment Cell and Melanoma Research"
"26388",0,1.0,"Organic and Biomolecular Chemistry"
"21933",0,1.0,"Decision Support Systems"
"22806",0,1.0,"Chemical Record"
"23282",0,1.0,"Natural Hazards"
"27241",0,1.0,"Icarus"
"21100203705",0,1.0,"Optical Materials Express"
"32816",0,1.0,"Neural plasticity"
"21100773742",0,1.0,"Network Biology"
"13665",0,1.0,"Journal of Cellular Plastics"
"26047",0,1.0,"Midwest Symposium on Circuits and Systems"
"12210",0,1.0,"Laser Focus World"
"12216",0,1.0,"Molecular biology and evolution"
"14640",0,1.0,"Transactions of the North American Manufacturing Research Institution of SME"
"144831",0,1.0,"Advances in Applied Ceramics"
"26450",0,1.0,"Polymer - Plastics Technology and Engineering"
"25899",0,1.0,"Journal of Photopolymer Science and Technology"
"29122",0,1.0,"Physica Scripta T"
"14464",0,1.0,"Polymer Testing"
"21333",0,1.0,"European Journal of Pharmacology"
"21100202715",0,1.0,"International Journal of Systems, Control and Communications"
"28728",0,1.0,"Anticancer Research"
"13517",0,1.0,"Ultrasonics Sonochemistry"
"25094",0,1.0,"Environmental Toxicology and Chemistry"
"4400151517",0,1.0,"Cell communication and signaling : CCS"
"5900153313",0,1.0,"Journal of Korean Institute of Metals and Materials"
"11900154394",0,1.0,"Oriental Journal of Chemistry"
"12202",0,1.0,"Intermetallics"
"14858",0,1.0,"Biophysical Chemistry"
"20448",0,1.0,"International Journal of Heat and Mass Transfer"
"13088",0,1.0,"International Journal of Applied Ceramic Technology"
"18958",0,1.0,"IETE Technical Review (Institution of Electronics and Telecommunication Engineers, India)"
"19700168304",0,1.0,"Journal of Advanced Research"
"29758",0,1.0,"Revista Mexicana de Fisica E"
"18374",0,1.0,"Surface Review and Letters"
"28245",0,1.0,"Solar Physics"
"2100147401",0,1.0,"Nanotechnology Law and Business"
"26533",0,1.0,"Advances in Colloid and Interface Science"
"19620",0,1.0,"Aquatic Microbial Ecology"
"12457",0,1.0,"Progress in Physical Geography"
"25397",0,1.0,"Dianli Xitong Zidonghua/Automation of Electric Power Systems"
