"28261",0,2.0,"Space Science Reviews"
"23350",0,2.0,"Chemical Society Reviews"
"17956",0,2.0,"Briefings in bioinformatics"
"110527",0,2.0,"Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms"
"29214",0,2.0,"Transactions of the Institute of British Geographers"
"21331",0,2.0,"European Journal of Pharmaceutical Sciences"
"28599",0,2.0,"Reviews of Geophysics"
"21100778827",0,2.0,"Nature Methods"
"18012",0,2.0,"Environmental and Experimental Botany"
"25037",0,2.0,"IEEE Transactions on Evolutionary Computation"
"700147014",0,2.0,"Proceedings - International Symposium on Asynchronous Circuits and Systems"
"29514",0,2.0,"Radiation Protection Dosimetry"
"29515",0,2.0,"Radiation Research"
"110040",0,2.0,"Nanotechnology"
"17456",0,2.0,"Essays in Biochemistry"
"27538",0,2.0,"Progress in Energy and Combustion Science"
"23882",0,2.0,"Journal of molecular and cellular cardiology"
"23339",0,2.0,"Chemical Research in Chinese Universities"
"17274",0,2.0,"IEEE International Symposium on Electromagnetic Compatibility"
"78605",0,2.0,"Journal of Bioactive and Compatible Polymers"
"23987",0,2.0,"Neuroinformatics"
"25937",0,2.0,"Macromolecular Chemistry and Physics"
"29047",0,1.9655172413793103,"New Journal of Physics"
"26022",0,1.9166666666666667,"IEEE Journal of Quantum Electronics"
"29148",0,1.8968253968253967,"Physical review. E, Statistical, nonlinear, and soft matter physics"
"25270",0,1.894736842105263,"Inorganica Chimica Acta"
"26987",0,1.8717948717948718,"Langmuir"
"18556",0,1.8695652173913044,"Journal of Cell Science"
"14286",0,1.8461538461538463,"Proteomics"
"17280",0,1.8431372549019607,"IEEE MTT-S International Microwave Symposium Digest"
"23478",0,1.8333333333333333,"Journal of Physiology"
"13300154702",0,1.8048780487804879,"Applied Physics Express"
"4000151907",0,1.8,"Journal of the Royal Society, Interface / the Royal Society"
"25347",0,1.8,"Chaos, Solitons and Fractals"
"29784",0,1.8,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences"
"29115",0,1.7604790419161678,"Physica A: Statistical Mechanics and its Applications"
"18201",0,1.75,"International Journal of RF and Microwave Computer-Aided Engineering"
"26590",0,1.75,"Colloids and Surfaces B: Biointerfaces"
"4000151810",0,1.7446808510638299,"PLoS computational biology"
"24309",0,1.7272727272727273,"International Journal of Neural Systems"
"29581",0,1.6666666666666667,"Journal of computational biology : a journal of computational molecular cell biology"
"18375",0,1.6666666666666667,"Synthetic Metals"
"23392",0,1.6666666666666667,"Chemistry (Weinheim an der Bergstrasse, Germany)"
"18408",0,1.6666666666666667,"Biochimica et Biophysica Acta - Molecular Cell Research"
"24824",0,1.6666666666666667,"New Journal of Chemistry"
"29717",0,1.6666666666666667,"Guangxue Xuebao/Acta Optica Sinica"
"29120",0,1.6363636363636365,"Physica D: Nonlinear Phenomena"
"3200147828",0,1.625,"Small"
"25397",0,1.625,"Dianli Xitong Zidonghua/Automation of Electric Power Systems"
"26586",0,1.6129032258064515,"Chemical Physics Letters"
"14599",0,1.6,"Ecology letters"
"5800179580",0,1.5867768595041323,"Physica Status Solidi (A) Applications and Materials Science"
"15300154849",0,1.5714285714285714,"Philosophical Magazine"
"16845",0,1.5714285714285714,"Biochemical and Biophysical Research Communications"
"12347",0,1.5568513119533527,"Thin Solid Films"
"24672",0,1.5471698113207548,"Crystal Growth and Design"
"144872",0,1.5454545454545454,"Technical Digest - IEEE Compound Semiconductor Integrated Circuit Symposium, CSIC"
"24918",0,1.5384615384615385,"Electronics Letters"
"20540",0,1.5384615384615385,"Composites Part A: Applied Science and Manufacturing"
"13273",0,1.5,"Environment and Planning B: Urban Analytics and City Science"
"20289",0,1.5,"Ecological Complexity"
"21272",0,1.5,"Journal of Experimental Medicine"
"24176",0,1.5,"Journal of Computational Chemistry"
"25218",0,1.5,"Toxicological Sciences"
"25174",0,1.5,"Electrochemistry"
"17362",0,1.5,"IEEE Transactions on Knowledge and Data Engineering"
"19019",0,1.5,"Plant and Cell Physiology"
"21196",0,1.5,"Drug Discovery Today"
"13688",0,1.5,"Applied Thermal Engineering"
"24072",0,1.5,"Microchimica Acta"
"21140",0,1.5,"Journal of Composite Materials"
"80280",0,1.5,"Biochimica et Biophysica Acta - Reviews on Cancer"
"4700152843",0,1.5,"ACM Transactions on Sensor Networks"
"29544",0,1.5,"Journal of Animal Ecology"
"29547",0,1.5,"Journal of Applied Ecology"
"23454",0,1.5,"Journal of Applied Physiology"
"30867",0,1.5,"TrAC - Trends in Analytical Chemistry"
"28570",0,1.5,"Journal of Physics D: Applied Physics"
"14414",0,1.5,"Journal of Process Control"
"12337",0,1.4782608695652173,"International Journal of Bifurcation and Chaos"
"24703",0,1.462962962962963,"Journal of Crystal Growth"
"23475",0,1.4444444444444444,"Journal of neurophysiology"
"12178",0,1.4,"Journal of Lightwave Technology"
"27206",0,1.391304347826087,"Solid-State Electronics"
"21537",0,1.380952380952381,"Environmental Science and Technology"
"25897",0,1.375,"Journal of Organometallic Chemistry"
"28494",0,1.375,"International Journal of Computer Mathematics"
"12977",0,1.375,"PLoS biology"
"26588",0,1.3636363636363635,"ChemPhysChem"
"40944",0,1.3529411764705883,"Genome biology"
"18063",0,1.3428571428571427,"Journal of Power Sources"
"17945",0,1.3421052631578947,"Bioinformatics (Oxford, England)"
"130080",0,1.3333333333333333,"Journal of Chemical Information and Modeling"
"18632",0,1.3333333333333333,"Progress in Brain Research"
"66344",0,1.3333333333333333,"Chinese Optics Letters"
"20448",0,1.3333333333333333,"International Journal of Heat and Mass Transfer"
"145627",0,1.3333333333333333,"Science in China, Series F: Information Sciences"
"16318",0,1.3333333333333333,"IEEE Transactions on Biomedical Engineering"
"19065",0,1.3333333333333333,"Traffic"
"21548",0,1.3333333333333333,"Journal of the European Ceramic Society"
"38597",0,1.3333333333333333,"The FEBS journal"
"13557",0,1.3333333333333333,"Journal of Chemical Engineering of Japan"
"13041",0,1.3333333333333333,"Plant, Cell and Environment"
"13333",0,1.3137254901960784,"Solar Energy"
"12250",0,1.3076923076923077,"Microwave and Optical Technology Letters"
"24782",0,1.3,"Neural computation"
"130039",0,1.2916666666666667,"CrystEngComm"
"25181",0,1.2903225806451613,"Electrochimica Acta"
"14456",0,1.25,"Polymer International"
"15134",0,1.25,"Information Sciences"
"25169",0,1.25,"Journal of the Electrochemical Society"
"24030",0,1.25,"Respiratory Physiology and Neurobiology"
"20798",0,1.25,"Immunity"
"20308",0,1.25,"Ecology"
"22126",0,1.25,"Genes and Development"
"26970",0,1.2258064516129032,"Journal of Physical Chemistry B"
"26991",0,1.2222222222222223,"International Journal of Hydrogen Energy"
"15047",0,1.2,"IEEE Sensors Journal"
"700147302",0,1.2,"IEEE International Reliability Physics Symposium Proceedings"
"29055",0,1.2,"Modern Physics Letters B"
"23522",0,1.2,"Electrochemical and Solid-State Letters"
"27191",0,1.1944444444444444,"Semiconductor Science and Technology"
"21161",0,1.1764705882352942,"Journal of Materials Research"
"18605",0,1.1764705882352942,"Molecular biology of the cell"
"15437",0,1.173913043478261,"Biosensors and Bioelectronics"
"11500153404",0,1.1724137931034482,"Chinese Physics B"
"23502",0,1.1666666666666667,"Dyes and Pigments"
"4700152604",0,1.1666666666666667,"Frontiers of Physics in China"
"18503",0,1.1666666666666667,"Current opinion in cell biology"
"28583",0,1.1666666666666667,"Acta Materialia"
"26717",0,1.1428571428571428,"Microelectronics Reliability"
"23911",0,1.1428571428571428,"Analytica Chimica Acta"
"19040",0,1.1428571428571428,"Seminars in Cell and Developmental Biology"
"23433",0,1.1428571428571428,"Chimia"
"22214",0,1.1428571428571428,"Genome Research"
"17435",0,1.1333333333333333,"EMBO Journal"
"16764",0,1.1290322580645162,"The Journal of neuroscience : the official journal of the Society for Neuroscience"
"17622",0,1.125,"Journal of photochemistry and photobiology. B, Biology"
"14317",0,1.125,"Brain : a journal of neurology"
"27542",0,1.1142857142857143,"European Physical Journal B"
"29663",0,1.1,"Journal of Theoretical Biology"
"28117",0,1.09,"Japanese Journal of Applied Physics"
"28077",0,1.0833333333333333,"International Journal of Modern Physics C"
"10600153309",0,1.0833333333333333,"PloS one"
"28379",0,1.0833333333333333,"Scripta Materialia"
"4000151808",0,1.0714285714285714,"PLoS genetics"
"9500153949",0,1.064516129032258,"Dalton transactions (Cambridge, England : 2003)"
"28597",0,1.0384615384615385,"Journal of Vacuum Science and Technology B: Microelectronics and Nanometer Structures"
"12548",0,1.0246913580246915,"Wuli Xuebao/Acta Physica Sinica"
"145205",0,1.0,"Proceedings - International Conference on Computer Communications and Networks, ICCCN"
"16078",0,1.0,"Journal of Biotechnology"
"28990",0,1.0,"Tectonophysics"
"13543",0,1.0,"Reproduction"
"61068",0,1.0,"Proceedings - SPE Annual Technical Conference and Exhibition"
"18459",0,1.0,"Cell Motility and the Cytoskeleton"
"14134",0,1.0,"Molecular and Cellular Biochemistry"
"16925",0,1.0,"American Journal of Community Psychology"
"29364",0,1.0,"Energy and Fuels"
"18148",0,1.0,"Pain"
"12716",0,1.0,"Journal of Nutrition"
"16719",0,1.0,"Proceedings - Frontiers in Education Conference, FIE"
"28704",0,1.0,"Modelling and Simulation in Materials Science and Engineering"
"4000151614",0,1.0,"Eurasip Journal on Embedded Systems"
"12952",0,1.0,"IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans"
"27549",0,1.0,"European Physical Journal D"
"24555",0,1.0,"Talanta"
"5000157106",0,1.0,"Journal of Light and Visual Environment"
"23600",0,1.0,"Journal of the American Medical Informatics Association : JAMIA"
"24772",0,1.0,"Knowledge-Based Systems"
"13661",0,1.0,"Particulate Science and Technology"
"20893",0,1.0,"Transportation Research Part C: Emerging Technologies"
"13183",0,1.0,"Qiangjiguang Yu Lizishu/High Power Laser and Particle Beams"
"12219",0,1.0,"International Journal of Refractory Metals and Hard Materials"
"24172",0,1.0,"Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences"
"25899",0,1.0,"Journal of Photopolymer Science and Technology"
"28435",0,1.0,"Journal of Applied Geophysics"
"15598",0,1.0,"Experimental Neurology"
"19908",0,1.0,"New Phytologist"
"11200153545",0,1.0,"Computer Aided Chemical Engineering"
"20919",0,1.0,"Journal of Microscopy"
"18395",0,1.0,"Annual Review of Cell and Developmental Biology"
"5800207366",0,1.0,"Nature Protocols"
"2100147401",0,1.0,"Nanotechnology Law and Business"
"19240",0,1.0,"Journal of Rheumatology"
"19939",0,1.0,"Trends in Neurosciences"
"19804",0,1.0,"CIRP Annals - Manufacturing Technology"
"18964",0,1.0,"Molecular genetics and genomics : MGG"
"13090",0,1.0,"Astrobiology"
"12306",0,1.0,"Nippon Kinzoku Gakkaishi/Journal of the Japan Institute of Metals"
"27724",0,1.0,"IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"
"25987",0,1.0,"Social Networks"
"19700187517",0,1.0,"Journal of Nanostructured Polymers and Nanocomposites"
"16594",0,1.0,"The Plant cell"
"17401",0,1.0,"Current Protein and Peptide Science"
"12264",0,1.0,"Future Generation Computer Systems"
"20938",0,1.0,"Scanning"
"14305",0,1.0,"Systematic Biology"
"29579",0,1.0,"Journal of Biosciences"
"23470",0,1.0,"Coordination Chemistry Reviews"
"144806",0,1.0,"WSEAS Transactions on Circuits and Systems"
"25096",0,1.0,"Food and Chemical Toxicology"
"24643",0,1.0,"Journal of Molecular Structure: THEOCHEM"
"19268",0,1.0,"International Journal of High Performance Computing Applications"
"15995",0,1.0,"Composites Science and Technology"
"16411",0,1.0,"Chemical Engineering Research and Design"
"4700152208",0,1.0,"International Journal of Humanoid Robotics"
"24004",0,1.0,"Physiological Reviews"
"23213",0,1.0,"Annals of the Institute of Statistical Mathematics"
"22343",0,1.0,"Infection and Immunity"
"27058",0,1.0,"American Journal of Epidemiology"
"22162",0,1.0,"Genetic epidemiology"
"22088",0,1.0,"EMBO Reports"
"130163",0,1.0,"Physical biology"
"4500151409",0,1.0,"CNS and Neurological Disorders - Drug Targets"
"21443",0,1.0,"Polish Journal of Chemistry"
"18204",0,1.0,"Proceedings - IEEE INFOCOM"
"29718",0,1.0,"Guangzi Xuebao/Acta Photonica Sinica"
"15143",0,1.0,"Regional Studies"
"4900152803",0,1.0,"Journal of Systems Science and Complexity"
"28623",0,1.0,"Combustion and Flame"
"27686",0,1.0,"Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University"
"19462",0,1.0,"Shiyou Xuebao/Acta Petrolei Sinica"
"28136",0,1.0,"Journal of Computational and Theoretical Nanoscience"
"19513",0,1.0,"International Journal of Network Management"
"19683",0,1.0,"Environmental microbiology"
"17600155060",0,1.0,"Cell Adhesion and Migration"
"26131",0,1.0,"Jisuanji Xuebao/Chinese Journal of Computers"
"12348",0,1.0,"Optics and Lasers in Engineering"
"12341",0,1.0,"Journal of the Optical Society of America B: Optical Physics"
"17336",0,1.0,"IEEE Transactions on Aerospace and Electronic Systems"
"25256",0,1.0,"European Journal of Inorganic Chemistry"
"20805",0,1.0,"Immunobiology"
"14158",0,1.0,"Molecular Membrane Biology"
"20795",0,1.0,"Human Immunology"
"21318",0,1.0,"Nature Reviews Immunology"
"14161",0,1.0,"Molecular Plant-Microbe Interactions"
"19500157056",0,1.0,"International Journal of System of Systems Engineering"
"29512",0,1.0,"Radiation Measurements"
"25807",0,1.0,"Communications in Nonlinear Science and Numerical Simulation"
"17368",0,1.0,"IEEE Transactions on Nuclear Science"
"25331",0,1.0,"Wuji Cailiao Xuebao/Journal of Inorganic Materials"
"20268",0,1.0,"Microbiology (Reading, England)"
"12189",0,1.0,"Simulation Modelling Practice and Theory"
"22042",0,1.0,"Journal of the Ceramic Society of Japan"
"19225",0,1.0,"Journal of Phycology"
"16850",0,1.0,"Biochemical Journal"
"14352",0,1.0,"Brain Topography"
"7600153104",0,1.0,"IET Optoelectronics"
"22303",0,1.0,"Journal of the Operations Research Society of Japan"
"5700191222",0,1.0,"WIT Transactions on Information and Communication Technologies"
"12284",0,1.0,"Surface Science"
"21157",0,1.0,"Journal of Intelligent Material Systems and Structures"
"26102",0,1.0,"Informacije MIDEM"
"21482",0,1.0,"Environmental monitoring and assessment"
"12998",0,1.0,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control"
"26746",0,1.0,"Trends in Endocrinology and Metabolism"
"24511",0,1.0,"Surface and Interface Analysis"
"24734",0,1.0,"American Journal of Evaluation"
"16612",0,1.0,"The Plant journal : for cell and molecular biology"
"5200152704",0,1.0,"Nature Nanotechnology"
"12148",0,1.0,"ISIJ International"
"14423",0,1.0,"Journal of Rheology"
"144897",0,1.0,"Guangxue Jingmi Gongcheng/Optics and Precision Engineering"
"110583",0,1.0,"IEEE National Radar Conference - Proceedings"
"24725",0,1.0,"Bulletin of the Korean Chemical Society"
"21003",0,1.0,"Environmental Health Perspectives"
"24859",0,1.0,"Journal of Dermatological Science"
"12394",0,1.0,"Nature Structural and Molecular Biology"
"26017",0,1.0,"Leukemia Research"
"6100153018",0,1.0,"Cell Stem Cell"
"21750",0,1.0,"Briefings in Functional Genomics and Proteomics"
"17817",0,1.0,"Medical Engineering and Physics"
"29118",0,0.9473684210526315,"Physica B: Condensed Matter"
"28564",0,0.9411764705882353,"Journal of Physics and Chemistry of Solids"
"27027",0,0.9393939393939394,"Applied Physics A: Materials Science and Processing"
"15550",0,0.9333333333333333,"The European journal of neuroscience"
"6700153291",0,0.9310344827586207,"BMC systems biology"
"27551",0,0.9,"Europhysics Letters"
"29140",0,0.8923076923076924,"Physica Status Solidi (B) Basic Research"
"28547",0,0.8923076923076924,"Journal of Non-Crystalline Solids"
"17978",0,0.8888888888888888,"Neuron"
"20982",0,0.8888888888888888,"Journal of the American Ceramic Society"
"25264",0,0.8837209302325582,"Inorganic Chemistry"
"14204",0,0.8823529411764706,"Nucleic acids research"
"23915",0,0.875,"Analytical chemistry"
"27477",0,0.875,"Current Applied Physics"
"29359",0,0.8666666666666667,"Energy and Buildings"
"26620",0,0.8653846153846154,"Journal of Electronic Materials"
"21429",0,0.8571428571428571,"Photochemical and Photobiological Sciences"
"26055",0,0.8571428571428571,"IEEE Transactions on Power Electronics"
"15510",0,0.8571428571428571,"Epilepsia"
"89358",0,0.8571428571428571,"Proceedings of the ACM Symposium on Applied Computing"
"17813",0,0.8461538461538461,"Materials Science and Engineering C"
"17929",0,0.8431372549019608,"BMC bioinformatics"
"13321",0,0.8421052631578947,"Journal of Solar Energy Engineering, Transactions of the ASME"
"26023",0,0.8333333333333334,"IEEE Journal on Selected Topics in Quantum Electronics"
"65469",0,0.8333333333333334,"Digest of Papers - IEEE Radio Frequency Integrated Circuits Symposium"
"29593",0,0.8333333333333334,"OrderedDict([(u'@xfab-added', u'true'), ('#text', u'Applied Optics')])"
"14816",0,0.8333333333333334,"Trends in Biochemical Sciences"
"22367",0,0.8333333333333334,"Progress in Natural Science: Materials International"
"15537",0,0.8333333333333334,"Current biology : CB"
"13900",0,0.8333333333333334,"Cell research"
"13717",0,0.8333333333333334,"Powder Technology"
"5600152816",0,0.8333333333333334,"European Physical Journal: Special Topics"
"29556",0,0.8333333333333334,"Journal of bioinformatics and computational biology"
"12179",0,0.8260869565217391,"Journal of Luminescence"
"24709",0,0.8125,"Materials Research Bulletin"
"29834",0,0.8076923076923077,"Semiconductors"
"24140",0,0.8,"Artificial Intelligence in Medicine"
"5800173400",0,0.8,"Journal of Control Theory and Applications"
"74882",0,0.8,"Proceedings of IEEE Sensors"
"12330",0,0.8,"Journal of Materials Science and Technology"
"16146",0,0.8,"Trends in Biotechnology"
"15514",0,0.8,"Epilepsy Research"
"20972",0,0.8,"Journal of Materials Processing Technology"
"17800",0,0.7894736842105263,"Materials Chemistry and Physics"
"27567",0,0.7894736842105263,"Renewable and Sustainable Energy Reviews"
"12901",0,0.7857142857142857,"Springer Series in Optical Sciences"
"29887",0,0.7777777777777778,"Solid State Ionics"
"28637",0,0.7733333333333333,"Journal of the Korean Physical Society"
"27569",0,0.7708333333333334,"Renewable Energy"
"23295",0,0.7692307692307693,"Environmental Modelling and Software"
"24680",0,0.7692307692307693,"Diamond and Related Materials"
"26969",0,0.7647058823529411,"Journal of Physical Chemistry A"
"18853",0,0.75,"Water Resources Management"
"20250",0,0.75,"Journal of Virology"
"11300153721",0,0.75,"Science signaling"
"26075",0,0.75,"IEICE Transactions on Electronics"
"16690",0,0.75,"Journal of Computational Neuroscience"
"12311",0,0.75,"Technical Physics Letters"
"4000148205",0,0.75,"Nature Chemical Biology"
"13794",0,0.75,"BioSystems"
"17957",0,0.75,"Computers in Biology and Medicine"
"12369",0,0.75,"Journal of Rare Earths"
"29859",0,0.75,"Smart Materials and Structures"
"20313",0,0.75,"Nature Reviews Microbiology"
"130022",0,0.75,"Progress in Biomedical Optics and Imaging - Proceedings of SPIE"
"14150",0,0.75,"Molecular and Cellular Biology"
"145274",0,0.75,"Journal of Statistical Mechanics: Theory and Experiment"
"17924",0,0.75,"Current Opinion in Plant Biology"
"29685",0,0.75,"Guangdianzi Jiguang/Journal of Optoelectronics Laser"
"21492",0,0.75,"Research on Chemical Intermediates"
"18483",0,0.75,"Cellular Microbiology"
"31921",0,0.75,"International SAMPE Technical Conference"
"17249",0,0.75,"IEEE Communications Magazine"
"5400152603",0,0.75,"Proceedings -Design, Automation and Test in Europe, DATE"
"25267",0,0.7368421052631579,"Inorganic Chemistry Communications"
"13853",0,0.7272727272727273,"Reliability Engineering and System Safety"
"26696",0,0.7272727272727273,"Microelectronic Engineering"
"16615",0,0.7272727272727273,"Plant Physiology"
"24807",0,0.72,"Neurocomputing"
"28983",0,0.7191011235955056,"Applied Surface Science"
"24642",0,0.717948717948718,"Journal of Molecular Structure"
"25303",0,0.717948717948718,"Polyhedron"
"18548",0,0.7142857142857143,"Histochemistry and Cell Biology"
"26953",0,0.7142857142857143,"Journal of Membrane Science"
"18046",0,0.7142857142857143,"Neuroscience Letters"
"12325",0,0.6923076923076923,"Journal of Alloys and Compounds"
"28567",0,0.6875,"Journal of Physics Condensed Matter"
"25806",0,0.673469387755102,"Carbon"
"4700152710",0,0.6695906432748538,"Physica Status Solidi (C) Current Topics in Solid State Physics"
"5100155056",0,0.6666666666666666,"Journal of Hydroinformatics"
"35934",0,0.6666666666666666,"Physiological genomics"
"21113",0,0.6666666666666666,"International Journal of Nanotechnology"
"29119",0,0.6666666666666666,"Physica C: Superconductivity and its Applications"
"29121",0,0.6666666666666666,"Physica E: Low-Dimensional Systems and Nanostructures"
"14858",0,0.6666666666666666,"Biophysical Chemistry"
"26531",0,0.6666666666666666,"Comptes Rendus Physique"
"21275",0,0.6666666666666666,"Journal of Immunology"
"14531",0,0.6666666666666666,"Development (Cambridge)"
"22748",0,0.6666666666666666,"Catalysis Letters"
"16115",0,0.6666666666666666,"Nature Biotechnology"
