"2-s2.0-84958250629",0,127,"Ion Migration in Organometal Trihalide Perovskite and Its Impact on Photovoltaic Efficiency and Stability"
"2-s2.0-84954447853",0,121,"Stabilizing Perovskite Structures by Tuning Tolerance Factor: Formation of Formamidinium and Cesium Lead Iodide Solid-State Alloys"
"2-s2.0-84955278201",0,119,"Nonfullerene Polymer Solar Cells with 8.5% Efficiency Enabled by a New Highly Twisted Electron Acceptor Dimer"
"2-s2.0-84953855739",0,117,"Efficient Monolithic Perovskite/Silicon Tandem Solar Cell with Cell Area >1 cm"
"2-s2.0-84955247450",0,116,"Recent Advances in the Inverted Planar Structure of Perovskite Solar Cells"
"2-s2.0-84960820517",0,113,"Correlation of energy disorder and open-circuit voltage in hybrid perovskite solar cells"
"2-s2.0-84958045915",0,110,"Versatile ternary organic solar cells: A critical review"
"2-s2.0-84958062253",0,108,"A spirobifluorene and diketopyrrolopyrrole moieties based non-fullerene acceptor for efficient and thermally stable polymer solar cells with high open-circuit voltage"
"2-s2.0-85007348004",0,107,"Improving efficiency and stability of perovskite solar cells with photocurable fluoropolymers"
"2-s2.0-84992110481",0,103,"Perovskite-perovskite tandem photovoltaics with optimized band gaps"
"2-s2.0-84957537651",0,101,"Ionic polarization-induced current-voltage hysteresis in CHNHPbXperovskite solar cells"
"2-s2.0-84975029516",0,101,"Covalently Bound Clusters of Alpha-Substituted PDI-Rival Electron Acceptors to Fullerene for Organic Solar Cells"
"2-s2.0-84955281261",0,101,"Hybrid Perovskites for Photovoltaics: Charge-Carrier Recombination, Diffusion, and Radiative Efficiencies"
"2-s2.0-84989866264",0,100,"Interfacial degradation of planar lead halide perovskite solar cells"
"2-s2.0-84956630002",0,98,"Highly Efficient Organic Solar Cells with Improved Vertical Donor-Acceptor Compositional Gradient Via an Inverted Off-Center Spinning Method"
"2-s2.0-84953377503",0,98,"Stability of perovskite solar cells"
"2-s2.0-84986274465",0,98,"Deep residual learning for image recognition"
"2-s2.0-84983448441",0,97,"Self-formed grain boundary healing layer for highly efficient CHNHPbIperovskite solar cells"
"2-s2.0-84968368100",0,97,"Bulk heterojunction perovskite-PCBM solar cells with high fill factor"
"2-s2.0-84959506560",0,96,"Dopant-Free Hole-Transporting Material with a CSymmetrical Truxene Core for Highly Efficient Perovskite Solar Cells"
"2-s2.0-84960193724",0,96,"Breaking the 10% Efficiency Barrier in Organic Photovoltaics: Morphology and Device Optimization of Well-Known PBDTTT Polymers"
"2-s2.0-84968719044",0,94,"Stability of organic solar cells: Challenges and strategies"
"2-s2.0-84991011110",0,94,"Highly efficient and stable planar perovskite solar cells by solution-processed tin oxide"
"2-s2.0-84958233728",0,94,"Lewis Acid-Base Adduct Approach for High Efficiency Perovskite Solar Cells"
"2-s2.0-84960080670",0,93,"Origin of J-V Hysteresis in Perovskite Solar Cells"
"2-s2.0-84960113604",0,92,"Cesium Lead Halide Perovskites with Improved Stability for Tandem Solar Cells"
"2-s2.0-84955498506",0,92,"Diketopyrrolopyrrole Polymers for Organic Solar Cells"
"2-s2.0-84959019573",0,91,"N-Type Water/Alcohol-Soluble Naphthalene Diimide-Based Conjugated Polymers for High-Performance Polymer Solar Cells"
"2-s2.0-84958061071",0,90,"Enhanced UV-light stability of planar heterojunction perovskite solar cells with caesium bromide interface modification"
"2-s2.0-84976573749",0,87,"Not All That Glitters Is Gold: Metal-Migration-Induced Degradation in Perovskite Solar Cells"
"2-s2.0-84964746654",0,87,"Bandgap-Tunable Cesium Lead Halide Perovskites with High Thermal Stability for Efficient Solar Cells"
"2-s2.0-84961869714",0,87,"Highly Efficient Flexible Perovskite Solar Cells Using Solution-Derived NiOHole Contacts"
"2-s2.0-84970951455",0,87,"Exploration of the compositional space for mixed lead halogen perovskites for high efficiency solar cells"
"2-s2.0-84990935179",0,87,"Surface optimization to eliminate hysteresis for record efficiency planar perovskite solar cells"
"2-s2.0-84956782455",0,86,"Rigidifying Nonplanar Perylene Diimides by Ring Fusion Toward Geometry-Tunable Acceptors for High-Performance Fullerene-Free Solar Cells"
"2-s2.0-84970990760",0,85,"Grain boundary dominated ion migration in polycrystalline organic-inorganic halide perovskite films"
"2-s2.0-84959317921",0,84,"Toxicity of organometal halide perovskite solar cells"
"2-s2.0-84970006831",0,84,"Photo-induced halide redistribution in organic-inorganic perovskite films"
"2-s2.0-84962812146",0,84,"Efficient and stable perovskite solar cells prepared in ambient air irrespective of the humidity"
"2-s2.0-84958060967",0,83,"Open circuit voltage of organic solar cells: An in-depth review"
"2-s2.0-84962287284",0,82,"Photon recycling in lead iodide perovskite solar cells"
"2-s2.0-84954077789",0,81,"Perovskite Solar Cells: Influence of Hole Transporting Materials on Power Conversion Efficiency"
"2-s2.0-84954059327",0,80,"High-efficiency robust perovskite solar cells on ultrathin flexible substrates"
"2-s2.0-84983656999",0,80,"Three-Bladed Rylene Propellers with Three-Dimensional Network Assembly for Organic Electronics"
"2-s2.0-84960483337",0,80,"Recent progress in electron transport layers for efficient perovskite solar cells"
"2-s2.0-84960810981",0,80,"A low-cost spiro[fluorene-9,9′-xanthene]-based hole transport material for highly efficient solid-state dye-sensitized solar cells and perovskite solar cells"
"2-s2.0-85014259983",0,79,"Towards stable and commercially available perovskite solar cells"
"2-s2.0-84983414543",0,78,"Unreacted PbIas a Double-Edged Sword for Enhancing the Performance of Perovskite Solar Cells"
"2-s2.0-84954270864",0,76,"A polymer scaffold for self-healing perovskite solar cells"
"2-s2.0-84954027690",0,76,"Passivation Using Molecular Halides Increases Quantum Dot Solar Cell Performance"
"2-s2.0-84970969701",0,75,"Light and oxygen induced degradation limits the operational stability of methylammonium lead triiodide perovskite solar cells"
"2-s2.0-84989901339",0,75,"Pinhole-free and surface-nanostructured niox film by room-Temperature solution process for high-performance flexible perovskite solar cells with good stability and reproducibility"
"2-s2.0-84983413223",0,75,"Advances in perovskite solar cells"
"2-s2.0-84958073686",0,74,"Pinhole-free perovskite films for efficient solar modules"
"2-s2.0-84955279941",0,73,"A Nonfullerene Small Molecule Acceptor with 3D Interlocking Geometry Enabling Efficient Organic Solar Cells"
"2-s2.0-84995581057",0,72,"Perovskite solar cells with 18.21% efficiency and area over 1 cmfabricated by heterojunction engineering"
"2-s2.0-84992450136",0,72,"Hole-Transport Materials for Perovskite Solar Cells"
"2-s2.0-84978127948",0,72,"Employing Lead Thiocyanate Additive to Reduce the Hysteresis and Boost the Fill Factor of Planar Perovskite Solar Cells"
"2-s2.0-84958949881",0,72,"Beneficial Effects of PbIIncorporated in Organo-Lead Halide Perovskite Solar Cells"
"2-s2.0-84964725810",0,71,"More than Conformational ""Twisting"" or ""Coplanarity"": Molecular Strategies for Designing High-Efficiency Nonfullerene Organic Solar Cells"
"2-s2.0-84975698086",0,71,"Thermal and Environmental Stability of Semi-Transparent Perovskite Solar Cells for Tandems Enabled by a Solution-Processed Nanoparticle Buffer Layer and Sputtered ITO Electrode"
"2-s2.0-84982272607",0,70,"Effects of heavy alkali elements in Cu(In,Ga)Se solar cells with efficiencies up to 22.6%"
"2-s2.0-84954064307",0,70,"Cesium Enhances Long-Term Stability of Lead Bromide Perovskite-Based Solar Cells"
"2-s2.0-84961839423",0,69,"Rational Strategies for Efficient Perovskite Solar Cells"
"2-s2.0-84989925044",0,69,"Design and Synthesis of a Low Bandgap Small Molecule Acceptor for Efficient Polymer Solar Cells"
"2-s2.0-84956790006",0,68,"Photovoltaic Performance of Perovskite Solar Cells with Different Grain Sizes"
"2-s2.0-84964328407",0,67,"Fabrication of Efficient Formamidinium Tin Iodide Perovskite Solar Cells through SnF-Pyrazine Complex"
"2-s2.0-84984783389",0,66,"High Performance All-Polymer Solar Cells by Synergistic Effects of Fine-Tuned Crystallinity and Solvent Annealing"
"2-s2.0-84959440310",0,66,"A Bismuth-Halide Double Perovskite with Long Carrier Recombination Lifetime for Photovoltaic Applications"
"2-s2.0-84989893209",0,65,"11% Efficient Ternary Organic Solar Cells with High Composition Tolerance via Integrated Near-IR Sensitization and Interface Engineering"
"2-s2.0-84970954294",0,65,"High-efficiency crystalline silicon solar cells: Status and perspectives"
"2-s2.0-84975726329",0,64,"Perovskite Photovoltaics with Outstanding Performance Produced by Chemical Conversion of Bilayer Mesostructured Lead Halide/TiOFilms"
"2-s2.0-84960813427",0,64,"High-performance polymer solar cells based on a 2D-conjugated polymer with an alkylthio side-chain"
"2-s2.0-84955171186",0,64,"Perovskite Solar Cells Employing Dopant-Free Organic Hole Transport Materials with Tunable Energy Levels"
"2-s2.0-84978394383",0,64,"Dopant-free polymeric hole transport materials for highly efficient and stable perovskite solar cells"
"2-s2.0-84982902921",0,63,"Enhanced Efficiency and Stability of Inverted Perovskite Solar Cells Using Highly Crystalline SnONanocrystals as the Robust Electron-Transporting Layer"
"2-s2.0-85013032745",0,63,"Efficient Near-Infrared-Transparent Perovskite Solar Cells Enabling Direct Comparison of 4-Terminal and Monolithic Perovskite/Silicon Tandem Cells"
"2-s2.0-84955239048",0,62,"Relationships between Lead Halide Perovskite Thin-Film Fabrication, Morphology, and Performance in Solar Cells"
"2-s2.0-84957583444",0,62,"All-Polymer Solar Cell Performance Optimized via Systematic Molecular Weight Tuning of Both Donor and Acceptor Polymers"
"2-s2.0-84953384968",0,62,"Structural and optical properties of methylammonium lead iodide across the tetragonal to cubic phase transition: Implications for perovskite solar cells"
"2-s2.0-84978726806",0,62,"10.6% certified colloidal quantum dot solar cells via solvent-polarity-engineered halide passivation"
"2-s2.0-85006819054",0,62,"Fluorination-enabled optimal morphology leads to over 11% efficiency for inverted small-molecule organic solar cells"
"2-s2.0-84959866513",0,62,"Amino-Functionalized Conjugated Polymer as an Efficient Electron Transport Layer for High-Performance Planar-Heterojunction Perovskite Solar Cells"
"2-s2.0-84952682875",0,61,"Ternary Organic Solar Cells Based on Two Highly Efficient Polymer Donors with Enhanced Power Conversion Efficiency"
"2-s2.0-84958244419",0,61,"Making and Breaking of Lead Halide Perovskites"
"2-s2.0-85019557869",0,61,"Metal halide perovskites for energy applications"
"2-s2.0-85000607301",0,61,"Iodine Migration and its Effect on Hysteresis in Perovskite Solar Cells"
"2-s2.0-84966405049",0,61,"Properties of Contact and Bulk Impedances in Hybrid Lead Halide Perovskite Solar Cells Including Inductive Loop Elements"
"2-s2.0-84989834741",0,59,"High-Efficiency Nonfullerene Polymer Solar Cells with Medium Bandgap Polymer Donor and Narrow Bandgap Organic Semiconductor Acceptor"
"2-s2.0-84971301598",0,59,"Recent research progress of polymer donor/polymer acceptor blend solar cells"
"2-s2.0-84959895524",0,59,"Green-Solvent-Processed All-Polymer Solar Cells Containing a Perylene Diimide-Based Acceptor with an Efficiency over 6.5%"
"2-s2.0-84956803536",0,58,"A High Efficiency Nonfullerene Organic Solar Cell with Optimized Crystalline Organizations"
"2-s2.0-84974604959",0,58,"Light-activated photocurrent degradation and self-healing in perovskite solar cells"
"2-s2.0-84967104306",0,58,"Non-fullerene acceptor with low energy loss and high external quantum efficiency: Towards high performance polymer solar cells"
"2-s2.0-84964241191",0,57,"The current status and future prospects of kesterite solar cells: A brief review"
"2-s2.0-84964754648",0,57,"Solvent Engineering Boosts the Efficiency of Paintable Carbon-Based Perovskite Solar Cells to beyond 14%"
"2-s2.0-84978393992",0,57,"Hysteresis-free low-temperature-processed planar perovskite solar cells with 19.1% efficiency"
"2-s2.0-84982966088",0,57,"Polymer Acceptor Based on Double B←N Bridged Bipyridine (BNBP) Unit for High-Efficiency All-Polymer Solar Cells"
"2-s2.0-84964796061",0,56,"Can slow-moving ions explain hysteresis in the current-voltage curves of perovskite solar cells?"
"2-s2.0-84992659569",0,56,"Donor polymer design enables efficient non-fullerene organic solar cells"
"2-s2.0-84962374920",0,56,"Facile synthesized organic hole transporting material for perovskite solar cell with efficiency of 19.8%"
"2-s2.0-84955606762",0,56,"Highly efficient low temperature solution processable planar type CHNHPbIperovskite flexible solar cells"
"2-s2.0-84964479153",0,55,"Lead-Free Halide Double Perovskites via Heterovalent Substitution of Noble Metals"
"2-s2.0-84971628827",0,55,"Low bandgap semiconducting polymers for polymeric photovoltaics"
"2-s2.0-84960172128",0,55,"Ligand-Stabilized Reduced-Dimensionality Perovskites"
"2-s2.0-84964624200",0,55,"Is Excess PbI Beneficial for Perovskite Solar Cell Performance?"
"2-s2.0-84977138020",0,54,"Unbroken Perovskite: Interplay of Morphology, Electro-optical Properties, and Ionic Movement"
"2-s2.0-84958225886",0,54,"Guanidinium: A Route to Enhanced Carrier Lifetime and Open-Circuit Voltage in Hybrid Perovskite Solar Cells"
"2-s2.0-84956573491",0,53,"Highly Efficient Organic Hole Transporting Materials for Perovskite and Organic Solar Cells with Long-Term Stability"
"2-s2.0-84959230386",0,53,"Ionic Reactivity at Contacts and Aging of Methylammonium Lead Triiodide Perovskite Solar Cells"
"2-s2.0-84986247392",0,53,"Highly Efficient Fullerene-Free Polymer Solar Cells Fabricated with Polythiophene Derivative"
"2-s2.0-85002697538",0,52,"Reduced voltage losses yield 10% efficient fullerene free organic solar cells with >1 V open circuit voltages"
"2-s2.0-84975068518",0,52,"High-Performance Polymer Tandem Solar Cells Employing a New n-Type Conjugated Polymer as an Interconnecting Layer"
"2-s2.0-84988411233",0,52,"A Novel Naphtho[1,2-c:5,6-c′]Bis([1,2,5]Thiadiazole)-Based Narrow-Bandgap π-Conjugated Polymer with Power Conversion Efficiency Over 10%"
"2-s2.0-84977118631",0,52,"Over 11% Efficiency in Tandem Polymer Solar Cells Featured by a Low-Band-Gap Polymer with Fine-Tuned Properties"
"2-s2.0-84995747386",0,52,"From Fullerene-Polymer to All-Polymer Solar Cells: The Importance of Molecular Packing, Orientation, and Morphology Control"
"2-s2.0-84958772879",0,51,"Recent Advances in Improving the Stability of Perovskite Solar Cells"
"2-s2.0-84981488814",0,51,"Thin Insulating Tunneling Contacts for Efficient and Water-Resistant Perovskite Solar Cells"
"2-s2.0-84977159854",0,50,"Overcoming the Interface Losses in Planar Heterojunction Perovskite-Based Solar Cells"
"2-s2.0-84960801066",0,49,"Universal energy level tailoring of self-organized hole extraction layers in organic solar cells and organic-inorganic hybrid perovskite solar cells"
"2-s2.0-84958963172",0,49,"Electron Acceptors Based on α-Substituted Perylene Diimide (PDI) for Organic Solar Cells"
"2-s2.0-84955348388",0,49,"Ion migration and the role of preconditioning cycles in the stabilization of the J-V characteristics of inverted hybrid perovskite solar cells"
"2-s2.0-84990252404",0,49,"A Vinylene-Bridged Perylenediimide-Based Polymeric Acceptor Enabling Efficient All-Polymer Solar Cells Processed under Ambient Conditions"
"2-s2.0-84953389847",0,49,"High-performance ternary blend all-polymer solar cells with complementary absorption bands from visible to near-infrared wavelengths"
"2-s2.0-84965134977",0,49,"Hysteresis-Suppressed High-Efficiency Flexible Perovskite Solar Cells Using Solid-State Ionic-Liquids for Effective Electron Transport"
"2-s2.0-84983429743",0,49,"Implication of Fluorine Atom on Electronic Properties, Ordering Structures, and Photovoltaic Performance in Naphthobisthiadiazole-Based Semiconducting Polymers"
"2-s2.0-84964701653",0,49,"Achieving long-term stable perovskite solar cells: Via ion neutralization"
"2-s2.0-84960158111",0,49,"Overcoming Short-Circuit in Lead-Free CHNHSnIPerovskite Solar Cells via Kinetically Controlled Gas-Solid Reaction Film Fabrication Process"
"2-s2.0-84960337048",0,49,"On the Efficiency Limit of Conjugated Polymer:Fullerene-Based Bulk Heterojunction Solar Cells"
"2-s2.0-84955301873",0,48,"Electric-field-driven reversible conversion between methylammonium lead triiodide perovskites and lead iodide at elevated temperatures"
"2-s2.0-84952925619",0,48,"Boosting the efficiency and the stability of low cost perovskite solar cells by using CuPc nanorods as hole transport material and carbon as counter electrode"
"2-s2.0-84978699118",0,48,"Efficient Semitransparent Perovskite Solar Cells for 23.0%-Efficiency Perovskite/Silicon Four-Terminal Tandem Cells"
"2-s2.0-84977841337",0,48,"Effects of a Molecular Monolayer Modification of NiO Nanocrystal Layer Surfaces on Perovskite Crystallization and Interface Contact toward Faster Hole Extraction and Higher Photovoltaic Performance"
"2-s2.0-84983567928",0,47,"Stable Low-Bandgap Pb–Sn Binary Perovskites for Tandem Solar Cells"
"2-s2.0-84977640958",0,47,"Bulk-Heterojunction Organic Solar Cells: Five Core Technologies for Their Commercialization"
"2-s2.0-84982701904",0,46,"Facile fabrication of large-grain CHNHPbIBrfilms for high-efficiency solar cells via CHNHBr-selective Ostwald ripening"
"2-s2.0-84984910766",0,46,"Efficient perovskite solar cells by metal ion doping"
"2-s2.0-84983604554",0,46,"Lead-Free Inverted Planar Formamidinium Tin Triiodide Perovskite Solar Cells Achieving Power Conversion Efficiencies up to 6.22%"
"2-s2.0-84988851333",0,46,"Ternary Organic Solar Cells Based on Two Compatible Nonfullerene Acceptors with Power Conversion Efficiency >10%"
"2-s2.0-84978775081",0,45,"10.8% Efficiency Polymer Solar Cells Based on PTB7-Th and PCBM via Binary Solvent Additives Treatment"
"2-s2.0-85017128412",0,45,"Facet-dependent photovoltaic efficiency variations in single grains of hybrid halide perovskite"
"2-s2.0-85003533276",0,45,"A Thieno[3,4-b]thiophene-Based Non-fullerene Electron Acceptor for High-Performance Bulk-Heterojunction Organic Solar Cells"
"2-s2.0-84968799820",0,44,"Exceptional Morphology-preserving evolution of formamidinium lead triiodide perovskite thin films via organic-cation displacement"
"2-s2.0-84957544343",0,44,"Light-Induced Space-Charge Accumulation Zone as Photovoltaic Mechanism in Perovskite Solar Cells"
"2-s2.0-84976385523",0,43,"Series of Multifluorine Substituted Oligomers for Organic Solar Cells with Efficiency over 9% and Fill Factor of 0.77 by Combination Thermal and Solvent Vapor Annealing"
"2-s2.0-84955493590",0,43,"Research opportunities to advance solar energy utilization"
"2-s2.0-84994052317",0,43,"Vital nodes identification in complex networks"
"2-s2.0-84975743922",0,43,"High-performance perovskite solar cells with enhanced environmental stability based on amphiphile-modified CHNHPbI"
"2-s2.0-84959542521",0,42,"A Difluorobenzoxadiazole Building Block for Efficient Polymer Solar Cells"
"2-s2.0-84989225641",0,42,"Fabrication of Efficient Low-Bandgap Perovskite Solar Cells by Combining Formamidinium Tin Iodide with Methylammonium Lead Iodide"
"2-s2.0-84987667553",0,42,"Ternary-Blend Polymer Solar Cells Combining Fullerene and Nonfullerene Acceptors to Synergistically Boost the Photovoltaic Performance"
"2-s2.0-84981499992",0,42,"Interfacial Materials for Organic Solar Cells: Recent Advances and Perspectives"
"2-s2.0-84963829129",0,41,"Over 9% Efficient Kesterite CuZnSnSSolar Cell Fabricated by Using ZnCdS Buffer Layer"
"2-s2.0-84973638079",0,41,"Multi-Length-Scale Morphologies Driven by Mixed Additives in Porphyrin-Based Organic Photovoltaics"
"2-s2.0-84955073858",0,41,"Assessing the toxicity of Pb-and Sn-based perovskite solar cells in model organism Danio rerio"
"2-s2.0-84959088153",0,41,"Highly efficient ternary polymer solar cells by optimizing photon harvesting and charge carrier transport"
"2-s2.0-84983334880",0,41,"Carbon Counter-Electrode-Based Quantum-Dot-Sensitized Solar Cells with Certified Efficiency Exceeding 11%"
"2-s2.0-84958110164",0,40,"Harvesting the Full Potential of Photons with Organic Solar Cells"
"2-s2.0-84957429008",0,40,"An Electron-Deficient Building Block Based on the B←N Unit: An Electron Acceptor for All-Polymer Solar Cells"
"2-s2.0-84963700327",0,40,"Hole Transport Layer Free Inorganic CsPbIBr Perovskite Solar Cell by Dual Source Thermal Evaporation"
"2-s2.0-84979724566",0,40,"High-Performance Inverted Planar Heterojunction Perovskite Solar Cells Based on Lead Acetate Precursor with Efficiency Exceeding 18%"
"2-s2.0-84962791721",0,40,"Air-Stable, Efficient Mixed-Cation Perovskite Solar Cells with Cu Electrode by Scalable Fabrication of Active Layer"
"2-s2.0-84976578072",0,40,"Well-Defined Nanostructured, Single-Crystalline TiO Electron Transport Layer for Efficient Planar Perovskite Solar Cells"
"2-s2.0-84958694604",0,40,"Mesoporous PbIScaffold for High-Performance Planar Heterojunction Perovskite Solar Cells"
"2-s2.0-84961775208",0,39,"What Is Moving in Hybrid Halide Perovskite Solar Cells?"
"2-s2.0-84957971737",0,38,"Removal of Residual Diiodooctane Improves Photostability of High-Performance Organic Solar Cell Polymers"
"2-s2.0-84990876647",0,38,"Enhancing stability and efficiency of perovskite solar cells with crosslinkable silane-functionalized and doped fullerene"
"2-s2.0-84989869473",0,38,"Screening in crystalline liquids protects energetic carriers in hybrid perovskites"
"2-s2.0-84969981436",0,38,"A Novel Dopant-Free Triphenylamine Based Molecular “Butterfly” Hole-Transport Material for Highly Efficient and Stable Perovskite Solar Cells"
"2-s2.0-84962310341",0,38,"14.7% efficient mesoscopic perovskite solar cells using single walled carbon nanotubes/carbon composite counter electrodes"
"2-s2.0-84978043744",0,38,"A simple perylene diimide derivative with a highly twisted geometry as an electron acceptor for efficient organic solar cells"
"2-s2.0-84978289589",0,38,"Perovskite Solar Cell Stability in Humid Air: Partially Reversible Phase Transitions in the PbI-CHNHI-HO System"
"2-s2.0-84949188166",0,38,"Annealing-free efficient vacuum-deposited planar perovskite solar cells with evaporated fullerenes as electron-selective layers"
"2-s2.0-85015994876",0,38,"Toward Lead-Free Perovskite Solar Cells"
"2-s2.0-84994765417",0,37,"Non-fullerene polymer solar cells based on a selenophene-containing fused-ring acceptor with photovoltaic performance of 8.6%"
"2-s2.0-84981765165",0,37,"Benzotrithiophene-based hole-transporting materials for 18.2 % perovskite solar cells"
"2-s2.0-84967262862",0,37,"A Fluorinated Polythiophene Derivative with Stabilized Backbone Conformation for Highly Efficient Fullerene and Non-Fullerene Polymer Solar Cells"
"2-s2.0-84970956400",0,37,"Branched methoxydiphenylamine-substituted fluorene derivatives as hole transporting materials for high-performance perovskite solar cells"
"2-s2.0-84955242997",0,37,"A 9,9′-spirobi[9H-fluorene]-cored perylenediimide derivative and its application in organic solar cells as a non-fullerene acceptor"
"2-s2.0-85014184755",0,37,"Influence of Electrode Interfaces on the Stability of Perovskite Solar Cells: Reduced Degradation Using MoO/Al for Hole Collection"
"2-s2.0-84959308202",0,37,"Solution-Grown Monocrystalline Hybrid Perovskite Films for Hole-Transporter-Free Solar Cells"
"2-s2.0-84963610949",0,37,"Aluminum-Doped Zinc Oxide as Highly Stable Electron Collection Layer for Perovskite Solar Cells"
"2-s2.0-84975322593",0,37,"Perylenediimides as non-fullerene acceptors in bulk-heterojunction solar cells (BHJSCs)"
"2-s2.0-84957595286",0,37,"Charge Recombination Control for High Efficiency Quantum Dot Sensitized Solar Cells"
"2-s2.0-84958012568",0,37,"Enhancing the Brightness of Cesium Lead Halide Perovskite Nanocrystal Based Green Light-Emitting Devices through the Interface Engineering with Perfluorinated Ionomer"
"2-s2.0-84959463275",0,37,"Organic–inorganic bismuth (III)-based material: A lead-free, air-stable and solution-processable light-absorber beyond organolead perovskites"
"2-s2.0-84957620301",0,37,"Modulating crystal grain size and optoelectronic properties of perovskite films for solar cells by reaction temperature"
"2-s2.0-84958720329",0,36,"Transparent Conductive Oxide-Free Graphene-Based Perovskite Solar Cells with over 17% Efficiency"
"2-s2.0-84969217953",0,36,"Ruddlesden-Popper Hybrid Lead Iodide Perovskite 2D Homologous Semiconductors"
"2-s2.0-84977550670",0,36,"Phenothiazine-based dyes for efficient dye-sensitized solar cells"
"2-s2.0-84981537761",0,36,"High Efficiency Pb–In Binary Metal Perovskite Solar Cells"
"2-s2.0-85006256317",0,36,"Triarylamine: Versatile Platform for Organic, Dye-Sensitized, and Perovskite Solar Cells"
"2-s2.0-84958062772",0,35,"Carbon nanotube-based hybrid hole-transporting material and selective contact for high efficiency perovskite solar cells"
"2-s2.0-84973138886",0,35,"Low-temperature solution-processed Li-doped SnOas an effective electron transporting layer for high-performance flexible and wearable perovskite solar cells"
"2-s2.0-84957727823",0,35,"Understanding interface engineering for high-performance fullerene/perovskite planar heterojunction solar cells"
"2-s2.0-84990187156",0,35,"Reduced Intramolecular Twisting Improves the Performance of 3D Molecular Acceptors in Non-Fullerene Organic Solar Cells"
"2-s2.0-84967006865",0,35,"Achieving high-performance planar perovskite solar cell with Nb-doped TiOcompact layer by enhanced electron injection and efficient charge extraction"
"2-s2.0-84971254307",0,35,"Inverted Perovskite Solar Cells: Progresses and Perspectives"
